M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,class
-0.48185169277788503,1.129634995812758,-0.14651510101024742,-0.2303895688936761,-0.9064201700963654,0.12431860000144261,-0.9979225272894824,-0.7033608800910808,0.21339049173117614,0.4540101944007256,-0.8009452979719901,-1.0366413034290085,-0.4417486449562227,0.16756833537106464,-0.8088623427057134,-0.9922972548522779,-1.1198164380819342,-0.778587889781755,-0.9759811751232823,-0.22683582340846922,-1.4140655187862279,-0.8215223174443314,-1.449194007511672,-1.4047579924803604,-0.6675069568228347,1.199713912307609,-1.1273860739424535,-1.1167954707888483,-0.7071760222683845,-1.1234429843081795,-0.9853622676920796,-0.6762083348787238,-1.7749726533625094,0.7078282950370943,-0.797175543077162,-1.1368820691808998,-0.861348137101265,1.2157762255067635,-0.6243116433253206,-1.2534634188521576,-0.21773502025047092,0.494505429221183,-0.8535619353216479,-0.9191723448539619,-1.0497208168733707,0.19315801000522287,-0.37030803124407335,-0.880957202182533,0.1438512190166378,0.33298879744574555,-1.046284510455517,0.10492948674006825,-1.1390633526152483,0.051081170200733245,-0.32688840851923723,-0.780480087335937,-0.10584579355541872,-0.08741875915146596,-0.42351774004470266,-1.261998076503351,-1.3370604804149733,-1.1644724000616937,-1.0091799607441407,-1.1702759226669741,0.3555870801655577,-0.8180508461629086,-0.9435023422615713,-0.3574657419462459,-1.102790656112964,-1.6419910388456906,-0.6613517111318493,-1.3301942699286695,-1.063331509690338,-1.6116449093029785,-0.8310990528464022,-1.2772770876760131,-1.2500301387223969,-1.0473373380514026,-1.242940414279025,-0.7259798830231374,-0.6826269683648087,-1.603163282488893,-0.006485614567719531,-0.988062814097428,0.0631642575001186,-0.9820797513063689,-0.26902804929814716,-0.08089827176139813,0.023604012741519586,-0.02468574764852401,-0.17217611131429986,-0.2650870922504614,0.126749594673906,-0.8062447910010799,0.3031637883202513,0.27554855861519917,1.2365946210640058,0.26624292231873875,-0.09274481202308395,-0.030726433244253174,0.052225247625532045,2.766303405813949,3.889421025869356,2.8740642294933303,-0.2962638272106273,-0.03652830638784538,-0.43220276630450727,-0.2734016200343887,0.4906491909019203,-0.29347210228603554,-0.27032566303719097,-0.006929783382554182,-0.2836682300475705,-0.3289825393475933,-0.07700657717478793,0.148203263715001,-0.28792089368806156,0.0024181513771939765,-0.37742844477142656,-0.21390408947923287,-0.05785651316352924,0.31087244847826745,1.1472036948254627,-0.3211608753704619,-0.18039692577333805,0.4653097212296755,1.3040860962225445,1.5561001944102875,0.3642542923944338,-0.5965707118687219,0.28352870562227267,0.008060524485431509,4.1780439070453905,0.7136834122838809,0.3994334271446409,0.26976808170255473,1.116699799761417,1.521469353815974,0
-1.1565674610016394,2.2100181883632524,0.9278694173334744,-0.42535284133053797,-0.07501733850583044,0.4553621608038715,0.2673087504184115,0.8324942333709325,-0.4366993568962402,0.6068489158532094,0.09748145712052766,0.45266574249267666,-0.45241677099839717,-0.6625609985014421,-1.2561046522403718,-1.6458109528023996,-1.1689123417312048,-1.054504334844255,0.24484545371470517,-0.7617955322166206,-0.7745522646130772,-0.3055818579532905,-1.154621800324041,-1.5159163622964826,0.8671577829449423,-0.8587139966406789,-1.2810815314731885,-1.0417453392887084,-0.9260959357836541,0.0626044823650281,-1.0160486472982861,0.5695719578823032,-0.04505966142976555,-1.0014827367700672,-1.267332873680144,0.5146332198512363,1.0931581617321722,-1.1697208853916026,-1.4075370850508424,-0.6252264440646705,-1.0548308996341187,-0.9641846356572573,-0.06560424346146249,-0.7972502392466345,-1.1808035931712848,-0.6769106064380399,-0.7298889016340494,-0.4243683485130414,-0.685000740349339,-1.2714780990764998,0.4871492239756777,-1.1443275849529462,-0.4127453978544682,-1.0421368468644312,-0.25644616591443326,-0.10926900798765453,-0.5997031014389851,-0.7123961623340952,-0.3596392213309664,0.011468511508857781,-0.9398026025062948,-0.1894006674123362,-0.7025739335412554,-0.5620373078915477,-0.8227768706025703,-0.5837026245682219,-0.3157213955004141,-0.7658553390175226,-0.5052261016569684,-1.2402778844448095,-0.8613843413875707,-1.0533513409561146,-0.40376583189810933,-0.1719795253655579,0.3767209784216559,-1.4370756897463832,-0.29619374551102534,0.5062508242130238,0.036805226445996625,0.11254673118735643,-0.19744583269367075,-0.819125981205934,0.39302333581816784,-0.05832210141511814,-0.9188744016478457,-1.5286661903202208,-0.5901726964010959,-0.5258861676253302,-0.7130075811557633,-0.7813376615673726,-0.44893788961993636,0.03170705121332052,-0.26739422053934425,-3.0840374535440462,-0.6583196196014502,-0.07305811015596499,0.22323120620254314,1.1233468933692976,-0.3774047163392395,1.0816836882022494,1.5625531365810061,0.43856802356174196,-0.2770450436732381,1.8103836062625447,-0.38273178021652327,-0.538014004680059,-0.48007800292346503,-0.611338963871467,-0.5855090602211387,-0.11804662343776413,-0.6609001553344938,-0.6108545449867498,0.1639709433918762,-0.6325642725384005,-0.6124282264415786,-0.5476868067462689,-0.3041795399881829,-0.6799187102170013,-0.5944079966535851,-0.543785673906729,-0.20628359593970594,0.6363429933196235,0.040670135174560064,-0.6266114913570504,0.19678736319870072,0.45976709932184107,-0.08058532346318951,0.2087017574249107,0.8344886811675883,-0.29526697514014616,0.46393975896306466,-0.23078493268695147,0.6840461264470694,0.10769995686050662,0.53363546284349,0.04336688664903768,-0.2085348918972029,-0.32683993952297574,0
-0.33039091963557127,-0.8043586194359158,0.07480131897140149,0.6769448806294183,-0.6229122092260257,0.31092109671528984,-0.5940429022792821,-0.24729845524668595,0.22830716819732308,0.5079638673416714,-0.16530713110999878,-1.077570881813201,-0.1407911560137762,-0.04165652946117303,-0.6937399120273218,-1.4080226571970755,-0.6876571703517761,-0.3770598165131397,-0.050196499795623115,-0.4532248874487809,-0.5487930688916424,0.26849901374067037,-1.1790053096294282,-0.8167761161222821,-0.2422586103815297,-0.1532331103892897,-0.697725869484368,0.1500161464101296,-0.4187164813415064,-0.10120350449195742,-0.5365396812564147,-0.26192127067323573,0.26888977737465497,-0.35428405700994,-0.11850638791032034,0.16514383627430046,-0.19731238690735106,0.7011546367282252,-0.5828808635609009,0.24253090837347197,0.057222265676318135,1.3758735522101324,0.3673302467299854,0.08792904625683864,0.5151090489100834,-0.5291185801728067,-0.5264027712232627,0.08180207118028479,0.7234966473227785,-0.9775153754523186,-0.00028935021263382885,-0.3932140910772153,-0.5778019355433349,-0.7990403231484461,-0.27823022809682196,0.24263826517404885,0.5897116913354178,0.8001536746608141,-0.4624214463719686,-0.917959585223037,-0.7925925758391826,-0.24476268945489252,0.4578289708884227,-0.0883500286069801,0.12153801695645797,-0.2780585405357883,0.3140074036984206,0.7819304803946509,0.8659667815244588,0.05170772054261865,-0.10939914767579602,0.3624073241101103,-0.7026713850601113,-0.43685383635737945,0.7744629087520575,0.09814860734242715,1.2751035839058764,0.23356874227661173,0.32492265224279,0.44336695917998503,0.4762395324674955,-0.10225782847144216,0.8360207692320326,0.7294838952398334,1.3631901505399442,0.4898199408616248,-0.5669881418368912,-0.3834538837821439,-0.16164709602564142,0.05186622301625193,-0.36260816355514025,-0.38392161906232025,-0.1289818173402185,-0.3669767543326666,-0.08651465816024373,0.329922864253308,0.3344777043033234,1.6402488865062115,0.2681121459294999,0.9227720583884265,1.5624333972917577,0.31898002671809855,0.5393376470101053,1.3188548851236706,-0.6568516834192336,-0.4535796005130718,-0.6386647242237625,-0.5591416796239357,-0.5930213511309362,-0.780496107227949,-0.40292370870711125,-0.3601154906249898,-0.6010262873352811,-0.1995006695084374,0.08932122303909977,0.3498925031781443,-0.5275193914005701,-0.10060752389613171,0.30998864969968676,0.3476196988016435,0.8469767271450503,1.1745346599749338,0.9236816116302702,0.35575125005908603,0.801413114908908,0.8970702907858437,1.948807611144893,0.7422130847214671,0.9002024954654538,-0.21556624127576426,-0.18348747322898076,0.19157729740908053,0.5073669226702816,0.8870757384384955,0.5700907852979888,0.6506955481151447,0.8156168598709195,0.23659125552586277,0
0.8858992819492671,1.3147159688419725,0.24020692141730887,0.5210247296995028,0.8946875593185432,0.3554526727675691,-0.13575139657975174,-0.32692651715043275,0.31188083393281124,0.32412501282705863,-0.2872819374395516,-0.34486858311348095,0.5147243484240838,0.3496536961668476,-0.5273922297626763,0.4923894137190217,-0.512748290419138,0.44970304208753226,-0.6251952616274344,1.0997609794202494,-0.5387806713496335,-0.6247529670846894,-0.07244115157130286,-0.7221964535148877,-1.2934885610797482,-1.3552992122925989,-1.0201193054581719,-0.8774968040886408,0.7211554445675006,-0.6549084024702142,-0.45576446507914453,-0.7369750918080523,-0.35299834826132936,-1.0960673704512403,-0.7015463422021652,-1.3144392375607727,-0.7989380466354877,0.9984701437060447,-0.22698690333347854,-1.205998816691846,-0.7220322807162102,-0.9234107384283077,0.03922035297720234,-0.6124898773262736,-0.23729961170805314,-0.9003593644439062,-0.5392290011574812,-0.3551730140154987,0.5262805739370406,0.0034485024553932192,-1.214973557379281,-0.25196447125856064,-0.7113570400907585,-0.839381336185321,-0.8352172987000641,0.19962127432565932,0.8555584583410375,-0.06020320205052924,0.04125636700248418,-0.7334446424853207,-0.5041830856805478,-1.1310130044367888,-0.7696599788070576,-0.5018530825611602,-0.8468737381547775,-0.3778336977862482,0.08745622230633443,0.4366136231104787,0.29197172595524257,0.07937076684400264,0.8492763797527283,1.1716736115464355,0.5312941429733806,0.7016590423310394,-0.24439833238146527,0.9629503267429917,-0.23908063642290797,0.9974792918041028,0.3005424159079565,0.1666475178141192,1.462591045893832,-0.6328669808811432,-0.17943345321022683,0.793274427652695,1.7102117567574426,0.9671071469471545,-0.5704924964571124,-0.5076882353302834,-0.46599649942700877,-0.04544545134124687,-0.4394388554941333,-0.478453169397549,-0.4063452555324069,0.07702775117824896,-0.5219664941596623,0.20390266168666743,-0.5011030205741109,-0.2987177074083383,-0.3505881005513354,-0.5171808939283182,-0.46358753594635316,-0.4679447818233378,-0.12812059520163538,-1.0617920011260673,-0.5651142875463152,-0.38733120572476093,-0.4808691682629538,-0.44262730067519707,-0.31433050111335037,-0.22567847142515768,-0.43155404733009406,-0.4278282428189237,-0.42663976499768946,-0.19940734939405358,-0.3848562608425292,-0.37555710625546934,-0.46018631253819264,-0.4432706831781296,-0.09239422264735536,0.0189389954845815,-0.08482818118874788,-0.6080801214114014,-0.3919681331991949,-0.17767900030307857,-0.38403690803106666,-0.6001005588382091,-0.6473336914791851,-0.5224067749110641,-0.3639308823636074,-0.4845066514801863,-0.3897553667030255,-0.3787277347656371,-0.4926337740735961,-0.2620760238320576,-0.24156614626379433,-0.5168863555129395,-0.04376885845481811,-0.7649793140407259,0
0.3438360270889427,1.3786791396518931,0.16391185282513787,-0.23535702511788006,-0.4633789666130695,-1.9349458298943707,-0.27271090517857066,-0.18403681788298606,-0.09523969203899074,-0.1895012484236145,-0.3279276689239946,0.2613454957589066,0.0021914353904577194,-0.0345525624365984,0.22304600654192627,-0.3323824273745421,-0.43132902759458636,-0.419867577591607,-0.004919873507135015,-0.20462601170325745,-0.050534325277008366,0.2468986747543316,-0.49782842399486754,-0.9301962488153962,-0.14357427076820847,-1.0034189101009885,-0.6608307491981361,0.35447593368754066,-0.2826672279226629,0.32274196732181826,-0.44110228704841814,0.1515161040803006,-0.21343144009932893,-1.3694415854198247,-0.5890233549347446,0.21911740681077707,0.4283155575587907,0.6627616395070934,-0.6681766760249231,-0.7849574434404145,-0.21058866915932173,0.5527453513691136,-0.22687282774266548,-0.4743521895900209,-0.486194385430161,-0.8976813832838005,-0.29552628404143694,-0.6439289085144703,0.004604126940891635,-0.6688069607607975,0.09696827851335518,-0.1812490720518657,-0.4344416542626919,-0.887605572981494,-0.5281348093754398,-0.2618912138966487,0.11898821728047429,-0.4626777133850682,-0.7133193361604906,-1.0145043618245577,-0.8685580908011368,-0.49145387357818526,0.2976928844889042,-0.24776566524740942,-0.896150479522,-0.6991038238385977,0.2540744280445577,-0.3942297007820664,-0.1666065592574051,-0.9592594997535561,-0.22375002904175936,0.09853613907933888,0.10348837485883043,0.31594717864462674,0.008083928630645654,0.5188281807342264,0.15780909955259045,-0.15881320511242386,-0.4419139903547852,-0.18020788560472112,0.34361323672073696,-0.6800577352285565,-0.48945131762326083,-0.37349605466792885,-0.3407063716016923,-0.1668044712854025,0.32448598962198183,0.13658442076688845,-0.21981167496883253,-0.6357898938341939,0.07573198650584367,0.14453580451416745,-0.14479664528997385,-0.5134671696769824,-0.2301192762226242,-0.6353426296472809,-0.47686748391975076,-0.48128579088750845,-0.4576723786228468,-0.4801035703673085,-0.546379343963848,-0.6272558804822209,-0.6373371361682231,-0.7052002428725853,0.2782307471638164,0.349616021445653,0.22802658134116685,0.2697508252412589,0.8296984429893944,0.24502036318649734,-0.11173299680398403,0.5611627511982064,0.3061927840241637,-0.12484331121242616,-0.17531811064125974,-0.030999845353644633,-0.1189109532093231,-0.018598914505920668,-0.07264944006418793,0.026436511771018942,-0.5921515983519984,-0.3159900101041655,0.41436441629401616,-0.6217131113769112,-0.5056929319659494,-0.3720666601175296,-0.29924089912822305,0.26527976794229413,-0.4907945792710436,-0.4244076754407135,-0.14701393277141214,-0.337659328840493,-0.4927044771103667,-0.5985595675677858,-0.6425163343127127,-0.7551000993909607,-0.5554665775609371,-0.8329913774306713,0
2.40939105992254,0.895767049409539,-0.5562209950618209,0.2710440642706384,0.17257145025655896,-1.9298270269957658,0.00211376479902659,-0.8802916431660933,-1.1071533422965862,0.05515345799631188,0.0747796402070657,0.03810102990170632,-0.1805478707444965,-0.8578003222324851,-0.26853188788301136,1.7768275799037003,1.3311022363972105,0.303021346829234,1.1827785933475046,0.9125898988589146,-0.12076432167985172,1.2335770178398986,2.499290460508871,-0.29262660676866775,4.404161000377722,-0.1286458088095822,-0.7683919630854128,0.6249523248427085,0.17397418372582713,0.895329935934419,1.2777463872379082,2.8556644873542245,1.672323489743739,0.7536109394828201,1.8642395642548262,2.3848224230966686,3.4010539854661173,1.716756278039345,-0.3192761977549853,0.21149842333644064,0.6524774715056909,2.8295412765024337,1.1986299428381848,1.842356006150821,1.8832847891968523,1.3634593426818344,0.7014235646482182,2.118002915429561,1.9707267506638981,1.6029377424715028,2.224884901864673,0.24603137631993877,0.6312623300723728,0.021755187212242056,-0.3417918535768424,0.8524407915660652,0.8718938948646602,1.529603482413191,3.4151134261100173,0.612809962293168,0.2840340591015715,0.4711023808306098,0.41958301561571876,0.6121117640715199,-0.3457159356124536,0.8174036822741982,0.029271361066426464,0.2502534504874366,1.6892763697509938,1.9416073213529539,2.1045628482685195,1.4632435910586756,0.8888834311518928,2.4556747814048765,1.4465745127313958,1.8731034047908715,1.3814379805614314,1.9048082353540856,1.0782371950482392,0.9563649419937377,1.8204228290318982,1.0315338523925404,-0.4669727392522691,2.386608035769186,2.067552777437135,1.2194915945225695,0.9184862001727099,0.39989118858129935,-0.0016879503469648684,0.3069461658077165,0.18339313840300905,-0.02285314134273021,-0.2303518012708069,3.0646923829954904,0.3193561353879784,0.5218622724651863,-0.10823011784641344,0.7125730353988129,0.09788503199116973,0.5301423111286512,0.1473047342242349,-0.019419335136462185,0.01869624908793625,0.20882333676505346,1.0980447995203992,0.9766648508084721,1.0385093332199904,0.8144958875443014,0.3804521744123819,1.486084779600305,0.1961494844162607,0.16912876248196632,1.4241506739923435,0.2824457829402542,-0.028120706411670398,0.04595397757831945,0.8677244206599835,0.06693466897503615,-0.06224645082196602,0.5723762421434844,0.013566114130831225,-0.26912897846446626,-0.3534297999989171,0.04895756966306847,0.2130235722423339,0.474630847376104,-0.28157875304692936,-0.23138389864488712,0.46936317511440223,-0.24640543177653418,-0.2818868642089838,-0.17556099637397063,-0.24719181488716835,-0.3978179335048519,0.4746331404253315,-0.03814742775725375,0.049301411605734875,0.0923009929212653,0
-1.3224598363133662,-0.09609666485767605,2.129388664165052,-0.10052249546543154,0.40435968604157946,0.92721510130907,0.021758215215612598,0.4137059916653276,1.0397453841287552,0.5909772176837068,-0.26194118996715815,-0.5723162034228203,0.21485594891517712,1.1467675109698663,0.9542592269564875,1.0344092336389752,-0.2983955918799584,-0.09943562576584096,1.6877958788829899,1.8320947773961627,0.17194113406970168,0.32888824715033294,-0.053074529860563685,0.18592010399021452,-0.41130671506339933,-0.7316730028970275,-0.41055428584824244,0.2837416633696274,-0.050651867373936184,0.4658164570076349,0.7608658484050144,1.0866988700274423,0.48578829906593723,-0.2816545755933777,-0.46176713742815906,0.5054239437626694,-1.3541465681008336,1.5763456336720632,0.08947690283450582,-0.552653610595824,2.6844032778741895,1.2123384512649171,0.6109510441918583,-0.15730799217470537,0.3665351053590204,0.3467125070972489,-0.07359438550511475,0.7436975994479355,1.385361890161407,-0.267419501048024,0.8881770861311676,0.5574132713210546,-0.4238729428903304,0.20962589918108696,0.46630127237892705,1.2524982378862453,1.10058729743448,-0.05370589281012205,0.4700374008170681,-0.31964723994070177,0.4165754215578013,-0.0674632554765865,0.4291794185021946,-0.25395686145952356,-0.5058732839778666,-0.4875562577356581,1.497229065505052,0.8105564395806346,2.5135826265520076,2.174992027024023,1.644709722129061,0.5710828150252883,0.6107123270694476,-0.12196021151816776,2.328977772720471,-0.22711708771798972,0.9859691307346728,3.1003427291266754,2.437377437480365,3.9480416463324164,2.3244111942246746,-0.1410047898115157,4.692434952795767,2.5104137012792567,2.474062943857264,1.2934619360738888,-0.2223002473972331,-0.36211112489785424,-0.09895801563549424,-0.16267402129267916,-0.1614591605815441,-0.17985741234921795,0.1350764683678638,-0.40446573284118964,-0.19321188940244396,-0.4060945550193695,0.023974430357953914,-0.3263176485484262,-0.14105698281099102,0.4170947172065901,-0.10363249846490205,-0.2731851588398878,0.24704516109225425,0.015022124451877625,-0.32078949380975147,0.005144061353967266,-0.052701967164311664,-0.02627573299911064,0.08371973918441813,0.2676172798359864,-0.09845804537569271,-0.044747277877546364,-0.10346560460561006,0.23742959545552342,0.18945664441604967,0.5039243083106676,0.01339566762997988,0.064101059638263,0.2981103393264211,0.2530194902618092,0.033165633621562,0.46706656666717145,0.9002536365798572,-0.08909162396119043,0.1943314707496375,0.46457226220400955,0.2812644665497432,0.1151972445070033,-0.023504145856631114,1.3541567139615205,-0.046974031171242735,0.08565748607225959,0.16487107258417433,0.6558613343131194,0.32231757342030876,0.18247153987086687,0.8727675611442622,0.4281334316517669,0
0.0729948126846475,0.7641783739461459,-0.8044396928514783,-0.5151403424779362,-0.4419245321015273,-0.20301761352396247,-0.8729733910899863,-0.8167461918311355,-0.05099947816251816,-0.33945423423091875,-0.8106273064883794,-0.5326065916551063,-0.5721596790128454,-0.5426589248403405,-0.45315809128609397,-0.07443458190804651,-0.025150760128059363,-0.0985800442457508,-0.5521658531571609,1.1827409388053098,0.4388765622749199,-0.2699313117562532,0.3011253049668964,0.7648490111173997,0.45874683594808735,0.42908890423421026,-0.4121894897478709,-0.628502812870637,-0.06082391064278802,0.634250923407341,-0.16978240623680307,0.5685992861262608,-0.005597817119809434,-0.3247278340422806,0.06457104095032302,-0.6143721671036633,0.9703987317639013,-1.1320968170929466,0.16501005451029976,0.3382642919043427,-0.44214895531449444,-0.5256935560595561,-0.5129963062180681,0.47342888276072487,-0.48749450773552844,-0.11351501853408892,0.33837849609542336,-0.5948984131149656,-0.011277331052078256,0.49884549155096886,-0.42352701959292904,-1.1825980788870383,-0.5420652392158731,0.6503554423986666,0.14992863297438136,-0.5487333611156269,0.008884366693689645,-0.1429017809072864,-0.6119002356683464,0.40347686268088295,0.39451505526573477,0.1044073408254357,-0.3309386587678925,0.5318501946808253,0.467228614033345,0.4530474513972587,-0.5092807358501448,0.22668056594308744,-0.34846869794334984,-0.19120357876176322,1.2222856741609969,1.959162670125391,3.2886020108035208,0.9297430036969142,0.5304014914041294,1.0865408139941135,-0.3951273202720829,0.04836508066498613,0.5962780620881896,0.18125616463828148,-0.06442542432920764,0.46211024829013103,-0.13123155221636923,-0.370306068395085,-0.07753159550830946,0.6578797561047435,0.871599061225295,0.7098430829336289,0.6268632308883716,0.9469599113611777,0.6432225678411445,0.3928042576058849,1.0559854139120557,0.4900741553269285,1.141289540243743,1.4917455326937312,1.0715673809731685,1.2726042590980828,1.2298703249271203,0.5056222337581864,0.466914734317705,0.5517484401312611,0.19625168975543772,0.3615435416166854,0.7637458552348414,0.4415462242608948,0.6066630885032396,0.37754552773967553,-0.15982977784275545,0.7423666772978198,0.32687993029765866,0.0822737976640152,0.9893772715815513,0.8326962251735529,0.10633327093781815,-0.06786872609526606,0.835575310022311,0.8534400884847583,0.8570314587219977,0.9373071170793197,0.7369752225790056,0.031987477960454605,-0.5086953070280735,1.3992598877827218,0.7845532495199241,0.21487286287710877,-0.4412597854649268,-0.4044084878122318,1.2376315187644742,-0.308376825881572,0.13826598498507292,0.38124050655544167,0.46240188722406883,-0.5867132712234472,0.19309235279458897,-0.21527597247407143,-0.6957322237466337,0.35968920965375467,0
-1.3616167119908302,1.405073039194123,-0.4091823286242291,0.04481209383809467,-0.019965915136638673,-0.2803218384662739,0.25103505435468443,0.8393187328313433,-1.9769280063789423,-0.06825714895794881,0.20184374000475938,0.47068965595597456,-0.4452807600054529,-0.4879643798306633,-0.23602854139084609,0.9235354117105118,-0.3540703634117677,-0.22390430393113847,-0.25453245094157845,-0.4410475831451676,0.23903945864294637,0.8082881469723043,-0.2391225887838222,-0.824995236906496,1.3306821859566285,0.2125066318455316,0.9199233875918595,-1.101964129650582,-0.25723663300331967,0.5680504215431599,-0.630369681396648,-0.053622914282489595,-0.5505213359504585,0.03392595724092186,-0.3887833961994382,0.9488690296274072,1.9613177625275966,0.42580813700427234,0.0972713475475248,-0.06970400001625457,-0.666245843664361,1.2166191153014176,-1.1508671073782781,-0.810240226013374,-0.3777815438457502,-0.39442057912037953,0.6511723989131726,-0.8909712400387717,-0.04882240369941196,-0.7642079589430251,1.2219632376572584,-0.9642583606900015,-0.2066626906275681,-0.6836670904836111,0.1682536452197008,-1.1674079182047818,-0.32054556804412065,-0.928292076422197,-0.1444986566646649,-0.03274553779724657,-0.5600481311551748,0.08329500665553918,-0.46148533967785194,0.057246640657436405,-0.25286812392870384,-0.5769691754673648,-0.16846223284151535,0.41486428233980344,0.39338892781402646,0.0820325582207901,-0.5855443496035835,-0.9713492378327785,-0.35968351721381997,0.5415122220189306,-0.29422161869083846,-1.5053789465545426,-0.5082949986240415,-0.5238494041608872,0.10995221155094025,-0.6197944250147903,-0.7885122570813691,-0.24141543667499277,0.0031387275358939187,-0.7184723857269527,-0.87387784097783,0.7470089573064083,-0.5675371999638527,-0.6078653199489784,-0.6637783341762027,-0.8176924679200114,-0.4331503491715052,-0.10792496162855947,-0.43431997982364096,0.8699974330566534,-0.6217575388088329,-0.95265138080807,-0.6599526519057947,-0.8308632712775157,-0.6656240830746926,-0.697289863966881,-0.7160168077807681,-0.7075868631660929,-0.527630548372128,-0.594045847176842,-0.5268009057763358,-0.5311519563832453,-0.696748988669783,-0.5562888742654142,-0.5906012295723609,-0.50985263197224,-0.6809929902151705,-0.5381989183921323,-0.5459753441090879,-0.5640888439916222,-0.7580994781631222,-0.828507243506887,-0.3708959380960206,-0.6329268627302966,-0.6817072297932364,-0.7507481728099306,-0.9052961191909246,-0.763111659930608,-0.9284712555178445,-0.6370924672362981,-0.6862130959292909,-0.3214678500458076,-0.7833903759203125,-0.7080650952908261,-0.6393957562023235,-0.22765522500689986,-0.38860309931285764,-0.8572660380076321,-0.9059539459814228,-0.6958367863355848,-0.5934077303021977,-0.784937329441521,-0.44168688960951674,-0.8231917400145845,0
-0.6339547546343162,1.3781977827496068,0.25481792752710714,-0.7611190983794084,-0.6256428279226014,0.06756773580317722,-0.40018087349430886,0.015701456390502962,-0.09108101259003691,-0.04004113470330955,-0.42521942734649626,-0.4959107045882983,-0.6700391166489809,-0.4476860416309188,-0.023063006267688327,-0.6380646125377073,-0.1338497233640826,-0.07545014034823795,0.8160245879148541,0.46404317766321224,0.3086651349470949,2.2582783845516934,-0.4116814854932805,0.5117783241781612,1.3704084504939955,-0.7258096780525272,0.07001835837722568,0.3966725764511219,0.05770877080188698,2.6425669318309293,-0.07614328753496098,0.9093552929628184,1.1614368182813333,-0.687365461181438,-0.027834949153190743,0.30550802988220244,0.4544294551155197,-0.507570333044737,0.00038851454449844873,0.13040800439626485,0.7414523979801575,0.7173151368835793,0.40181365327414953,0.006718559564311021,-0.41243224698191855,-0.44705983040581576,-0.6613992398811185,1.0657722683352386,-0.2400160916499104,0.43155312906449517,0.45356506013393577,0.08462075995173635,-0.5442391635771839,-0.3020024373684343,-0.5713919282253015,0.9487658873937649,0.27009212672029054,0.35526181703048954,0.29031041682153585,-0.4116130102330451,1.363872667273587,0.4625019595319994,1.7278371439009685,0.8084862775325288,-0.017718149654122953,-0.7797001427719232,2.405344588040608,0.9534343851443601,1.302112455185084,0.18582784941631442,0.029303007762298258,1.6672465485588877,0.2844789947686472,-0.25581362882272346,0.7125557048179133,-0.2947455241785684,-0.25141181111432154,0.8689776403415962,-0.534499506861427,0.7351705569040291,0.7631463923371109,-0.5260616231055806,1.0709833183232285,0.9286317045489456,0.9824362196527812,0.5144989647531267,0.44961250547508674,-0.0737738463440058,-0.19188228068331636,-0.1729969176936789,-0.08519317760993231,-0.0907650587064507,-0.23327330178712166,0.015808029489477415,-0.23291218291000262,-0.47565074521623985,-0.38720090426500386,-0.26822673430029936,-0.14370409204700282,-0.11349673801770806,-0.33130630287061436,-0.44257424748936824,-0.4655288647067876,-0.36012610510879906,0.4636717152810879,0.4065449442580231,0.22550795515080382,-0.03943348628861748,0.6003043283219458,2.0497141661648883,-0.1928226834072804,-0.22701944466711085,0.12506409549943107,0.31324142068694455,-0.2941502534277976,-0.22468142361441454,0.26031550692717004,0.33858801148109,0.09674221880322668,-0.40726877869850603,-0.09617472512960423,-0.34164465650757503,-0.6864224942346216,-0.0725770756759957,-0.01228608229223948,-0.22529006788551775,-0.5596729862999057,-0.6715423316603605,-0.35795125417277096,-0.4071544088674916,-0.2969368531638005,-0.48311369102848545,-0.7016287369927962,-0.3459591803070864,0.09219309162827574,-0.2585367683091308,-0.42112143351038817,-0.5937221338036728,0
