M1,M2,M3,M4,M5,M6,M7,M8,M10,M11,M12,M13,M14,M15,M16,M18,M19,M20,M23,M24,M25,M26,M27,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M80,M81,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M114,M115,M116,M117,M118,M119,M120,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M137,M138,M139,M140,M141,M142,M143,M144,M146,M147,M148,M149,class
-0.5313859584895771,-0.3702721098332009,-0.3306083200626498,-0.8626305433047896,-0.4100910920730455,-0.8047755226621396,1.619571918093754,-0.7604735581034131,-0.3333552338831538,-0.15747242406798748,-0.8058336553684513,-0.28238423330243356,-0.24550292290688938,-0.5905611983583535,-0.46541937954124246,-0.8687696780995356,-0.4611732963701231,-0.06566493883573273,-0.9375137744089798,-1.0049727683865284,0.31421092485449176,-0.9060837322899841,-0.33623417343629713,-0.3924110822199225,-0.46375173390683133,-0.4603968506268916,-0.32878296824667,-1.0117595123929422,-0.6134650239544275,-0.1522276508759845,-0.21200926228596892,-0.4780749282763072,-0.6071788969261971,-0.5323680072540449,-0.6730377571529977,0.032967831311164236,-0.6833154595775799,-0.6260248003221305,-0.3846394948933909,-0.5975729211976961,-0.6118229580572664,-0.8276288708414127,-0.8967006426801081,-1.0193327394753067,-0.1844637694288134,-0.39677099310162184,-0.1698225414580431,-0.7075739852397824,-0.24440058924920968,-0.8497035031693788,-0.4204654974606299,-0.6185390271933491,-0.5071324783382388,-0.2623333066536307,-0.552769865679473,-0.661956791564565,-0.2241614582843379,0.22077651487827477,-0.905489391113645,-0.4615138706149813,-0.8034717894047201,0.1012461721408677,-0.7817119527114608,-0.8087460813361335,-0.5995461521171415,-0.8367691450455144,-1.0819480067325737,-0.6964819997568931,-0.4175775380077812,-0.7602747231520692,-0.7345690520611398,-0.8057716924381784,-0.37564308841715977,-0.5689028365899015,-0.31941714083359435,-0.39796353997052625,-0.9816509972509846,-0.43508794509870563,-0.6050748903046286,-0.8533290161904965,-0.5766152503164553,-0.6866198601686372,-0.8877136361761102,-0.36791540590495014,-0.45337503288606423,-0.6286782178389051,-0.4697072901974809,-0.6089316706335823,-0.6770819915257936,-0.5686354812561074,-0.3065360923680123,-0.44916681673277054,-0.7242334634521621,-0.7158399368458732,-0.9137628497042714,-0.48278784313714673,-0.46157441654879083,-0.6318194668949757,-0.13604654345383635,-0.5117442757849613,-0.6418687297448823,-0.23666456704494307,-0.9928345990591494,-0.7030385133911364,-0.06528197062452434,-0.5410076190375327,-0.4987306530089668,-0.6681750967834945,-0.9812674009050477,-0.4477755940901374,-0.6147400729907619,-0.8342974289411473,-0.6372965584427839,-0.7165002069119781,-0.21303255514846753,-0.7765732732569209,0.08713259173548137,-1.1254632090912629,-0.27523448531133654,-0.7104542466839014,-0.41909243138816965,-0.3986266334986188,-0.5381338420043705,-0.3530682713172191,-0.4026143578112381,-0.5710839571334547,-0.2615586867974065,-0.24952794331556333,-0.27246889239146677,1.1064479292377123,-0.36460176340275774,-0.21518735666333857,-0.20231923631955864,-0.8944717354957646,-0.43051012440913433,-0.8679726050475087,0
0.10331206205647557,-0.2332897054477665,0.6634633524700404,-0.7693401694432526,-0.45837709131033394,-0.8881749507239928,-0.5619935491776505,-0.5798238803787529,-0.3784749709533259,-0.36619174896828344,-0.6124227578899543,-0.28087102152239507,-0.7079821247038948,-1.0592070104027909,0.24985356737080092,-0.757877573660682,-0.03095432864836521,-0.6494273279779571,-0.8827495394839446,-1.0111357563518382,-0.9878804498338964,0.26733986239415675,-0.4244078000457895,-0.38166454953160245,-0.44755350709845776,-0.4275646255271284,-0.8515798902453554,-0.441543713558425,-0.4551606573833584,-0.26804005416795246,-0.8579915299904693,-0.6186247653522954,-0.7071762588395402,-0.5730965838535241,-0.3792627106739523,-0.6830345531787279,-0.8260803509431774,0.01916759061406273,-0.7562971960907258,-0.8918802500772488,-0.5346416712889055,-0.7780090542982018,-1.1581511630196206,-0.9466022167482939,-0.18765203539040803,-0.7652618125621876,-0.8065185502465778,-0.656761990229466,-0.2486640644484716,-0.6204783016056531,-0.38519835351505577,-0.6096087444061434,-0.47152229680827024,-0.23006932562589583,-0.5567324104082165,-0.7486317724737972,-0.5850337669553425,-0.3985067269124693,-0.8995279025686913,0.13216049646629172,-0.6792217018454871,0.10583220239731939,-0.6923438394862255,-0.9081987651722684,-0.6363666290424737,-0.8880149186554619,-0.8001361678060835,-0.8072740637012532,-0.5991983975611607,-0.30910277297536476,-1.0273761764035398,-0.815323937742459,0.49081585699975466,-0.754902322418915,-0.39518810555781153,-0.21151885288876626,-0.566994981515917,-0.7947444380845812,-0.6559809338918373,-0.9060634327653396,-0.704223223714981,-0.6532536775678084,-1.0077044201271697,-0.8470455750237638,-0.6536677637936449,-0.7768669869565722,-1.7380244582364455,-0.41484986326032897,-0.6514776664512126,-0.510824863687928,-0.3717717638039523,-0.7034573707262153,-0.9343027132389571,-0.58775068120849,-0.7592665953757793,-0.39254251925539696,-0.7299857246690217,-0.8961169817732291,-0.7042531115471803,-0.5008415553796748,0.88599474079921,-0.23272713013871552,-0.9253849599140416,-0.5590792593292815,-0.4173592691888372,-0.7174201508478046,-0.37503344418700674,-0.5672421384114202,-1.0020456353738985,-0.6880424636251325,-0.7715851041891725,-0.877309201841936,-0.6515043809279257,-0.8255776745986236,-0.6260738411131823,-0.630446151437191,-0.6061194996870874,-0.6563534044412067,-0.011366679010090967,-0.7537376188880088,-0.38979659507933956,-0.39785235688998283,-0.07884411779237221,-0.3734932732222337,-0.4603615720511096,-0.5889545305286813,-0.34719490358615357,-0.22681414101453265,-0.3204188355689057,-0.3073907743108361,-0.1790506484144699,-0.12214128509252017,-0.24357562478507977,-0.8551063458249464,-0.632250547996775,-0.9602499886722754,0
0.1300249417090872,0.00010540167584820755,0.6894779164617763,-0.17405873623154017,-0.4880684821456852,-0.7468592531747416,-0.18057145780310174,-0.15693940752329852,-0.300109111831448,-0.25387857875634584,-0.0010820190068726878,-0.23658966627495281,-0.4923476502463953,-0.03849152448401632,-0.31141324264630493,-0.2616823944766586,-0.7250704982200673,-0.039675517401318694,0.5933104163801469,0.14997117631250687,-0.493085727452309,0.0017755751761669325,-0.1448145054122709,-0.39796963361043286,-0.41095751319805834,-0.08894206861584537,-0.544642877055455,-0.8290357211856614,-0.45471092906923605,-0.41652483012776303,-0.6589019130585906,0.2633049140777359,-0.470233357221144,-0.44165435937338665,-0.3215568979727111,0.046562813295149524,-1.0377083075557105,-0.9873325392463986,0.04396575729385828,0.14304919900114238,-0.4673037950069442,-0.7348370105261427,-0.12317855620767429,0.027408249544710852,-0.15029618587372376,-0.3585313797613744,0.13563035389746889,-0.38277369680628204,-0.23788599914473751,-0.3666470049588154,-0.36833540036884294,-0.36820760811072667,-0.21912494146036354,-0.09609371646462778,-0.0950276297728901,-0.18286013333489384,0.19412073922426695,-0.1961573393972566,-0.8006113518968684,-0.1309233671245884,0.4157776078139517,-0.5618173691044122,-0.17362022576583785,-0.5618290731912465,-0.22129943461145662,0.10843067931573899,-0.17710350769292454,-0.23854146878687105,-0.5570754873635395,-0.12050112169839818,-0.184702734035186,-0.44915453441169884,-0.47701216912854716,-0.11250341331425716,-0.08901155422321945,-0.8517778421440015,0.017293040656223783,0.41920102075818755,-0.3448884453033394,-0.28851565971783527,-0.3606440671307036,-0.646444252547231,0.4147317823472072,0.1271857688511574,-0.6733043060394861,-0.7285196858351712,0.21819354670500846,-0.41484986326032897,-0.6539161736011728,-0.17038456023087156,-0.34043453595481715,-0.06773098574260335,-0.2814114298640358,-0.690750288834427,0.00824428738748012,-0.11126507103136765,0.0728728783808723,-0.04624833630128344,-0.3646544338237531,-0.08705735714094275,0.6352258450903429,-0.26061730822449436,-0.5009340164366132,-0.31564815957885345,0.9415192050050806,-0.020590650197230265,-0.12895846343718753,-0.2013601643126507,-0.15869376575584618,-0.4806301600788704,-0.42729113326583235,0.9837771255960356,-0.22510449913547265,-0.06897319025627281,0.35257353013654713,-0.4496768240136459,2.083635284257142,-0.39078763762609076,-0.4641515139472478,-0.4229176912622185,0.6865436985364264,-0.3901095908036232,-0.19382882565081716,-0.07437980348083816,-0.27281460849976014,-0.5777854221566647,-0.15979913256708356,-0.19989407902812595,-0.2477835512741926,0.10828839508452365,-0.289722378823142,-0.1499818419404816,-0.16949350114916575,-0.06509088010318281,-0.24361163934156527,-0.0005651989747019687,0
-0.440918339399399,-0.21865279348091404,-0.5458197130851911,0.3945683044483044,-0.4796709170609394,-0.5684771431535556,-0.4085802356727582,0.023710270201361665,0.12342972035666899,-0.3189527331709878,-0.4338896217559569,-0.260482483854508,0.22123222246493507,-0.3329286838836628,0.2601206431637966,-0.6131539797320086,-0.1240945175365809,0.8519615564255032,0.2921071242924529,-0.11380470860274763,-0.5386589255664026,0.9219867099547826,-0.24429244312554438,-0.36115967106883085,-0.46135199660188714,-0.48357253893260677,0.1466825451760028,-0.04229467915109556,0.18435300529863094,-0.4014188644809846,0.10145098564932957,-0.3334154468413719,-0.2810858048562441,0.0131480793207978,-0.07237270676280648,0.43175396950806616,0.6645530736093858,-0.12277473539189973,0.24328218575855812,0.8569827622213664,-0.11182244812310235,-0.7244645065029856,0.6585414149402451,0.6480971423627395,-0.14418534278066727,0.1698705500311348,0.44591891514251425,-0.2020624537716457,-0.21482912526712908,0.3287989455480814,-0.09218187734000287,-0.5570193013259322,-0.28993755435011015,-0.1460151717427661,-0.22415193214056794,0.0813723327379107,-0.2880370648004303,1.0381739244455408,0.4122203731931404,-0.10883968514433216,-0.650883962577592,1.9685248248927052,-0.17944858097617938,0.0254561718755853,-0.2999613625883025,0.22705515526469147,0.49162836954344913,-0.34564046393308595,-0.09262937362613234,-0.26439038150189853,0.21860725288512833,0.04437813964280412,0.07020145241080095,0.04992764451587447,-0.324056179490179,0.5064915377877987,-0.8836413935317868,-0.22298283385062515,0.09912537931842602,-0.2212098911946802,-0.23766047670548396,0.2088195300372789,0.9557811354356204,-0.4837051967753301,0.085975327466375,0.07192853036411997,0.08921213978579179,0.07546207115631075,-0.1267922113514666,-0.10982105611182652,2.835322319006334,-0.14959164353501359,-0.38496669384344173,0.1134389553219276,-0.23778996213296025,0.18055385377144154,-0.7228597607366262,-0.09129226942387504,-0.4491399585256789,-0.42711839835345156,-1.0122095492354612,-0.15069719459230702,-0.34387271385586216,-0.7350294587382152,-0.5749779803341852,0.23741267757529264,0.10557144448924884,-0.07780430147786999,-0.3053636561242031,-0.03495083014475324,-0.07152069664504748,0.33308620222513,-0.20114944959657077,-0.24511595609654505,0.5125805147895449,0.09515059139181256,-0.1540521110090068,1.3343185622625053,-0.5709307040458063,0.3708919741181041,-0.18838772045613292,-0.27590379102981827,0.21418142804043908,-0.14887801818340063,-0.5453520075808294,-0.6668702305318687,-0.3563213210059135,-0.17364701859137938,-0.11476685705233412,-0.397410467046137,-0.46591357073897777,-0.14558596454343503,-0.23299246426566347,1.2437562558302635,0.43059716046835667,-0.5182413211096429,0
-0.859420120623648,-0.23853990213152879,0.35444186505305825,-0.8759577395707235,-0.5222585685621502,-0.8789083476060092,-0.44517423705924625,-0.7057312315201827,-0.1220048865544529,-0.3563101181127267,-0.7152145635428618,-0.23881966258237797,-0.7774958697592729,-0.9218030026829556,-0.5937578269536905,-0.7017005941991912,-1.2595177725548286,-0.6974077983184138,-0.78585897000119,-0.7481816031652914,-1.0725163891886416,-1.4186845657572666,-0.2920217566748422,-0.39834020370313356,-0.48114982936767703,-0.46812208006213,-0.5467943047180011,-0.9970632289178256,-0.487541096000168,0.16805887453250867,-0.8474016567494119,-0.6893106483261842,-0.7336162392776445,-0.6138251604530033,-0.8304172463382006,-0.1963341981520543,-1.1384835249902499,-0.9808806153370367,-0.3052126474600894,-0.769552809244502,-0.42032388132185494,-0.8391227266508571,-0.8670229223591074,-0.9581729817275915,-0.21438033170177676,-0.5815957909128174,-0.41321772456454636,-0.564736980785731,-0.24324092399501046,-1.0491423791061798,-0.41058344427279553,-0.6025212183845516,-0.4401255337036033,-0.2064624648030023,-0.6496472523235826,-0.8291357191435368,-0.21201159319618237,-0.8549692987491119,-0.9458950356961084,-0.8094611141233014,-0.7356549774815521,-0.9107378377827642,-0.902164627058517,-0.62870242956382,-0.7384597696081673,-1.0189763401031053,-1.1215539949060263,-0.8442047516827066,-0.7589372258430486,-0.584553184645237,-0.6857848389967887,-0.6465676040335,-0.23513926305060173,-0.6553734879641774,-0.40388630303890793,-0.34718711455251505,-0.2748509704298466,-0.5331760795493989,-0.8794019029690313,-0.9969609139667138,-0.69022509147146,-0.6614249875925011,-0.8375356719783946,-0.5569056392795932,-0.6798498201214332,-0.9339241959249107,-0.598688697116698,-0.7621541501387823,-0.5234560410783079,-0.19149002378750846,-0.433240941508025,-0.820152350983481,-0.6791951422928649,-0.8853051032389748,-1.1341167566821742,-0.536266553585591,-0.594592409953507,-0.8552493073507452,-0.8218702145635868,-0.41673485511032154,-0.6933510858175638,-0.25963294899793743,-0.8039756094528475,-0.6270600181918241,-0.6463260951425824,-0.212439278540901,-0.6283653278543809,-0.8983196441060262,-0.9213771956713022,-0.5123419585549518,-0.6797733786096151,-1.0835451385713586,-0.24757268353058062,-0.7831800723175952,-1.0316729417451995,-0.580477394263203,-0.6753435555076244,-1.5219512074445314,-0.5421824605577329,-0.8241719492956672,-0.4075431113048809,-0.40327229315043456,-0.759479404631877,-0.36993720120073154,-0.5026464174507969,-0.640779193374838,-0.2521280554636546,-0.19535131856791982,-0.2348193073780702,-0.37358172485149854,-0.3903602716981455,-0.15217978063900484,-0.22408347603180456,-0.9150917015138124,-0.6789751692636674,-1.2712247714877392,0
0.2924392499969661,0.005991985836430247,-0.15402461296723147,-0.031901976061579046,0.009787162164245387,0.7103140871281935,-0.41421008203991017,1.750830673902279,0.4072789640922409,0.6658361369705935,1.6395293001638753,0.9545469327911381,3.0585279390109807,2.3219130367031493,-0.5880538959575816,0.6699365846226379,1.8318494491159474,0.29818696124606464,1.6200228036285647,-0.013964303564730777,1.368904938352086,0.6811260773617221,0.6397046851901357,2.729394902054934,2.883281872164131,1.0099718185468165,0.8078879801318163,0.46227772016123486,1.7309686775654114,-0.32494491339416887,0.7686129998359448,1.4978420795054215,-0.20888431981372854,0.038757714606834096,-0.0907336471677469,1.590952766675879,0.9537219614146061,4.438735468526986,2.104567931271018,3.8000560510168935,0.447760523770405,1.237433889588753,2.99692257332461,2.64612030932357,0.12729550384911936,0.9781169229045455,0.17270379238389008,0.09341920920415678,-0.18232439034795625,2.652132344448218,0.10736306822351549,0.25960544688187526,0.21947832494119546,0.278031169920809,0.3032764352025395,0.04687064130802217,0.042354003386254446,0.42736112213217786,0.9960046588545245,1.0378130330612865,0.9868920453669173,1.4147616714261861,0.1352826003822579,1.7255826550398592,1.213025507434437,-0.2673716604905424,1.1664534757295844,2.077012667650256,2.586825355568002,0.40979152120913126,1.307238679701098,1.4772149352849093,0.32777310992635056,0.5564896003567066,0.2618157441810006,-0.677233879769588,1.2461826872892425,0.7469998290506755,1.583884983945348,0.9673961034461905,0.34163722819379794,1.1955052155189307,1.5273735971661215,0.5810285123775893,0.13703033730556208,-0.3700630686451383,0.361506221059694,0.0243879113212441,-0.12354086848485317,0.9812396468812736,0.1433339189662064,1.4022774222742969,0.7985220373497692,-0.2809527046474724,1.1348657666729987,5.046088067840482,0.3899782733724725,2.332130993410132,-0.212249173577142,-0.3165336628141166,0.4591894017450453,0.017300113406737525,1.629992797412043,2.9159371789971584,-0.4010378050169816,1.9265626696586473,0.6594050807881047,-0.04735039162422687,0.6259901477148632,0.8692639642408112,0.509953565358816,0.5007218299410242,-0.4238488066892584,1.9063696432916373,2.3545213846321915,3.8062755989859873,1.3877883902339303,1.0609718876298762,6.230082326846998,3.241196378844562,0.3871064485721345,0.2327959408440109,0.9214301109729871,0.15839349913673526,-0.16568248153562698,0.5858569644735084,-0.2013243318269911,-0.29646980140436,-0.2092460043501028,-0.05586516225631904,-0.15606267734852788,-0.12433922379104345,-0.23980873714257564,3.954969363475979,-0.24361163934156527,0.2421243199584345,0
0.55422547059256,0.1308830281622909,2.544395161084631,0.8654625725113008,0.9788061903361646,1.553574970864709,1.6632032274391821,0.4575432083734622,0.33938982410430385,-0.24327390174062646,0.43172558374221165,-0.035013928628772305,0.7404573385928616,3.678777612936521,-0.3037129358015581,0.054078174094992756,0.6232446171141017,0.9779102910692025,0.007988401219834122,0.45319018420574336,1.6423441270366477,2.039827081732833,-0.18324916316512657,-0.13214735377980372,0.4205514629651166,0.16341542626860892,0.06564543655343556,3.74248819180722,0.1573693064512896,2.233713847379192,-0.28613837497337063,0.5065958601273998,-0.20312175997465456,0.10170187844239285,2.3827473245263593,1.6553023480667428,1.071013117262028,-0.12277473539189973,-0.44458428540909,0.9383095407946599,-0.3617108461528389,3.4932198996699437,0.7851057319637883,1.615908984559692,0.0214982116902027,0.5534254595954344,-0.6558069633561272,0.9119409768754742,-0.23771546013676703,2.898193295279336,1.244343151054994,0.07192775783012435,0.6564505906619925,-0.0019713699203609174,2.162119831403481,0.8112373823360398,0.5837690441566926,4.262117305530941,1.5351881783647738,-0.4741436686705794,2.280255529901623,0.6771751385135693,0.5180112591946787,3.6108968943127984,0.7159490689424528,1.4730866506324884,2.1459400294038176,1.6670820310561236,1.0676653345447047,0.3321428413663218,2.190548658630362,0.40311801884801257,-0.13735846838209523,0.9073088360427655,0.2557270059442332,-0.8827197263831023,-0.027942161060329155,0.3429102495187595,0.2772965318736566,1.7514736130458308,0.22152825421144412,0.3817789255599424,2.6465603638369117,2.095612213647617,0.4878698920979254,-0.32457655457234086,0.23969044785821117,2.578095903074577,-0.0174658074615892,-0.20433682769154837,0.4808117573415078,2.3480292771951223,0.9612517378888357,0.13940894186009123,0.8718493551486222,-0.46119067160989036,1.217777750185751,1.2119987492026363,0.5696560746446026,-0.292132336192761,-0.4276356996359824,-0.2113993468966493,1.3693481204298763,-0.0702176257442329,6.013297614522256,0.24402814751817778,-0.2978463858821036,0.21585840068226012,2.3432501141110422,-0.3906372184575583,0.8389455820188964,3.1128598841850748,0.17717512587987921,1.2638532523600534,0.780499186766657,1.0695413562845806,0.25152872938298265,1.7580961213670514,-0.25572674865871525,0.4559825499249608,0.029640907457660053,0.09381328959385521,0.08538000931835835,-0.043600356572037764,-0.32787957508368126,-0.6646364088574653,-0.19067684483727124,0.32521538009422,0.21537738134344003,1.4982983564384336,0.3746824005517885,-0.12140863885967908,-0.215593030869335,-0.14402994192985005,0.08098705310666866,-0.6114414785706573,0
0.9602612413122571,-0.17776489809525012,1.1687765500064833,0.12580317975197167,-0.11257735764205076,-0.3715618268964022,1.563273454422234,-0.35401178322292776,-0.26742174813355246,-0.48284319614119714,-0.6678762319921807,-0.22241326117775007,0.17016089956710634,0.20441913202069217,-0.11120526468288618,1.3979401177183899,0.31943019145492213,-1.0592605121360255,0.04917859500960429,-0.5501442565466735,-0.037353746311373164,0.3290989989564799,-0.20736502685319289,-0.13301201732943865,-0.36596243873035406,-0.400526322503794,0.3539367433346038,0.760612274706098,-0.07334131869347864,-0.3635681210137728,3.3885476396735417,-0.510130154276094,-0.3753206069305132,-0.30928648542507925,1.1709252578002964,-0.691191542369119,0.18083202992359626,0.1611099166200252,0.10241192804666496,-0.5931443804243216,-0.5337468157901418,-0.43263270412172805,-0.03480673720168587,-0.3593858940489475,-0.11421564274167734,-0.5117795271628204,0.25088039093134296,0.19483452573398735,-0.182597252760709,-0.24361652954325635,-0.2763144463720364,-0.2465856615802113,-0.09584847333944198,-0.1866311762280352,0.4560393664692738,-0.3679911605196614,-0.36740197300785543,1.233935192367235,-0.5564111174258053,-0.3499137252231172,2.0288489199864497,-0.3241081341450092,0.38007351921659827,3.429995891817759,-0.2597935695788493,0.1369005535434876,1.1771166263916681,0.2489436125683135,-0.4886941396401286,-0.1319092215805171,-0.020017822709391057,0.3596022346840674,-0.06503207783027566,-0.2185613393092253,-0.03479278992438546,-0.7192831070688785,-0.6159997833755159,2.7615792058456843,0.16417199056874826,-0.41480070993653834,0.14266377701803593,-0.0077201856170795655,-0.4012055485199968,0.5544101696487664,0.8779825313819714,-0.5139606571899001,0.024721436326183257,-0.21055322392006237,-0.4503008265795052,0.08104574474819445,-0.09350320689360332,-0.34292213321496134,0.11505729508568988,2.5673825985467107,-0.427078938615858,-0.3249228036402967,-0.3499343149412612,-0.4674538566264457,-0.3828768018967175,0.5894304851489791,-0.7547977688720544,-0.26291414641979377,0.05889798846778161,-0.1277013556647652,-0.02750943925537278,0.20433532786086664,0.7600121439632989,0.0514072874725872,0.41209655759434266,-0.6134768834246168,-0.06769520807923253,-0.36227079300428705,0.6331471033100111,-0.769689926137268,0.05116502416229601,-0.48746832103598986,-0.3784805461120563,1.7585471884869068,0.41575008138414304,1.1819939002571929,0.6011914062135849,-0.24493272668437968,-0.0908989661968866,-0.24858250809719915,-0.5405134431818601,-0.4933469628642195,-0.3257478226497178,-0.1857610464852624,-0.2625237189917016,-0.2835620321161977,0.14270606712413889,-0.1543777193375281,-0.23657997630614358,0.3927140219944804,6.355279137110297,0.8373134443381793,0
-0.03345788176489602,0.19301035558681132,1.2815063273040046,0.12136078099666031,0.005588379621872461,-0.14916335206479367,-0.3593190799601781,0.5273396747670808,0.14787539833586444,-0.3102761792490355,-0.09981625338400751,-0.24136822979086384,0.26095436249657966,1.1196279691545932,-0.07783726835564966,-0.6513710326742124,1.2086972329828858,-0.6374322103928428,-0.2501524155421911,-0.8139201414619281,0.2360854423731883,-1.097537055633186,-0.3098574475274746,-0.34621334399656967,-0.3887599431273242,-0.37220048124125327,0.4313881391862608,3.858588831260639,-0.07603968857821287,-0.02514299291577671,-0.055985129867723464,-0.43780041355862637,-0.17622981405897584,-0.05658418061467417,0.003694046343374897,0.10789128757846109,0.31351939954573976,-0.5356978655910635,-0.005488694881593506,0.9098906268251247,0.9286707830642787,2.340750601313219,0.33898924808557024,0.5431337743362552,-0.08764675972838837,0.027968752547565246,0.3717720381696723,-0.4516359487709818,-0.15698229376354345,-0.37053217786667514,-0.3585440082194291,-0.06358573970271097,0.08193060086360703,-0.04701127724158426,-0.02971396148532385,1.0597617612537729,0.7687169904986152,-0.9862611106485173,-0.08192078842190424,1.112040793563486,0.1745435196872539,1.0547582962947428,-0.07648097226014731,0.6530369009105064,0.3443969836050101,-0.1961969749211709,0.31797134447523356,0.2674089565590402,-0.5477756240731556,-0.4811442792621587,-0.09976320648681675,0.22268671865604384,-0.1869216693493887,-0.4464425586767924,0.20402105425104924,2.1035687935136833,-0.730972587738421,-0.13830846137609504,0.7241384700280448,0.17499210701894333,-0.37676691587547334,0.2823613202595137,1.0735902687693877,-0.7951398067025591,0.4616878357701371,-0.4630386477247558,0.1107090409389945,-0.2003383919530491,0.4629201010805485,1.8098584986918451,2.29852163234062,0.21268531009948305,-0.8189125619476191,-0.3672258802657786,-0.2949494342437697,0.24945911531078327,0.5621890684053642,0.4208960297250651,-0.16089522718969687,-0.40583213470503493,-0.9906201741082078,-0.2848981691462313,-0.136705965053031,0.5741000078867773,-0.5232156225320147,-0.10659175945473785,-0.12928832266071272,-0.252696755208792,0.09308954604316644,-0.6743292534733136,0.17331057156710547,0.6760775194596242,0.17073204359010566,-0.22777148243612438,-0.09395758982530669,-0.49565647872416435,1.4467651747671832,0.973239332817919,-0.5811979338629754,-0.029202437157134577,-0.14613411039532032,-0.23177002433756824,-0.23166250372037006,-0.28112504953766865,-0.3793156183683756,-0.5142555337366345,-0.33898112790836965,-0.1928275627566942,-0.11849629707724608,-0.39476282902451043,-0.4280994815262718,-0.1631694741316212,-0.23119870824542343,-0.2615012634872121,-0.4208903494424212,0.7727192758008427,0
-0.13710385481702925,-0.2044136236870739,1.6993159914137,0.3879047063153375,-0.5447520464677195,0.9118627049443389,-0.3790235422452101,0.26731362349673665,-0.3751224208304648,0.2158604099626806,-0.287817055828141,-0.12421378092577828,0.35458512114259927,1.1613399000695432,-0.6416708473210044,-0.5342138375890957,-1.2329062900153385,-0.6074444164300573,0.7044771325741288,-0.17296939306972076,-0.45402298621165726,1.3975320614846714,-0.13351019430848984,-0.22837205451774986,-0.1301882485195837,0.0855193627966217,-0.5346028812969069,0.6969283796472603,-0.1363032826706084,1.3169705571903263,0.7707309744841564,0.3537170899745703,-0.6719229515887345,0.9616302343723061,-0.471067412698654,-0.35041066063722104,0.8761810302219186,-0.39375553958510096,0.007998882984438788,1.6440605684137488,-0.33844460318498515,-0.6137310176071193,0.9908795262971893,0.4137891515319656,-0.07303387407107943,0.2758985688381844,-0.42611283360330143,-0.14175581492983294,-0.1972977152477641,0.5852203574668257,-0.3139387773165435,-0.19272046381611357,-0.03373453074709232,-0.07946594373638613,-0.6038730287329243,-0.4095053908580638,0.05265652056626934,0.256540592671661,-0.4804573374456555,0.7552305338757987,-0.4445270920113805,-0.5793971517541429,-0.41258278938983667,0.09575893113906007,0.5552778969046398,-0.47425274654551564,0.8023830459813085,1.6153790678820887,-0.4968999013669379,-0.2235420238594726,-0.15689878796719475,0.9422891982451901,-0.5339762100592826,-0.3641123068158335,-0.1187787189363048,0.456508494016944,0.9069186744150962,-0.012554442849565136,0.3282025754608655,0.07576813898996221,-0.17741851472890277,-0.3345725866047904,-0.7415430448175471,1.273105423326987,-0.5685760807283329,-0.6003564260577292,-0.14725377289943922,1.2195232514618037,0.29100534700836217,-0.0015408517777761128,-0.09470848488780084,0.7491338760582571,0.32315406365382937,-0.4790288731588898,-0.16281992987168115,1.615480214409748,-0.2086026969487502,0.3648148414664741,-0.24538075189162267,-0.39389105997543544,-0.362867574254222,0.9547382168310935,1.5264094230106275,0.16821488879571422,0.15202666663503844,0.8658823221493868,-0.20647538096561582,-0.34101309378435696,0.02708809537740577,-0.19779520069760373,0.6017652909383733,0.3612092845064147,0.07755516124568725,0.8498984809980135,0.03255956083055211,2.130222706045034,-0.11631752403694788,1.613078042333404,-0.11848811010255517,0.9761738209821197,-0.1675426061594654,1.773219253725264,-0.06428557010384335,-0.07518664335126296,-0.4075055153015005,-0.4634137524272151,-0.3000417469173941,-0.1579997325617805,-0.26909463713083215,-0.04792224819143962,-0.2930919511292247,-0.1712285826928732,-0.20339548993170267,1.1369073410094712,-0.1908403023813105,0.45067120695040713,0
