pp,p_beta,p,p_corrected
0.999997910791283,0.81563611608733,0.413444050365476,0.695796084761411
3.52868709771465E-09,0.00210585968815695,0.182276090264363,0.467672979932732
0.999999999998421,0.999952108812147,0.56501044286224,0.78449291043551
0.999999999977074,0.999997066341454,0.488902432031529,0.733353648047294
0.570422369447878,0.999719356553309,0.398406844909223,0.695796084761411
0.999999999962689,0.996745423383425,0.638629674697371,0.816026806557752
3.50614031989046E-15,1.62371805616196E-06,0.0575886642402181,0.209137780661845
0.99999999999128,0.99999919988645,0.633537056859437,0.816026806557752
0.999976859159953,0.998245367583731,0.412368055847392,0.695796084761411
4.09181418617537E-10,0.0373815003791066,0.18300247040846,0.467672979932732
0.99999999999985,0.999995925962248,0.827773691170261,0.907721051823551
0.999999378926548,0.999681367229742,0.460062592878313,0.729754457669048
0.999999999999998,0.999985059231523,0.887282989516191,0.920639492881461
7.59129635539154E-20,5.54149477503117E-06,5.69528170892172E-05,0.00112278410833028
7.20516067205588E-15,1.74997814673979E-07,0.0255788213135651,0.127514675910269
0.999999765607365,0.995464346705971,0.582517094607186,0.788111363292075
1.82567316436247E-20,2.81144444154808E-05,8.35158125365885E-08,5.7625910650246E-06
7.28016446808369E-17,4.31758923091251E-08,0.0113495569746162,0.078691140443531
0.999999999984742,0.999941079025368,0.898693994714705,0.923176070953036
0.00017741791707818,0.0670761250332422,0.314391170621905,0.638029140379749
6.86486867820207E-12,0.000427767901234733,0.159626579230007,0.431930743798844
2.70215525797892E-06,0.194000517633449,0.297305997030152,0.631203501387092
2.55997027971154E-12,3.08191512355874E-05,0.0507594013846381,0.194029381332674
6.82030154656191E-16,5.30841467528536E-07,0.000785693833687117,0.0135532186311028
1.82277693353177E-16,2.47053916970573E-07,0.0196738304574331,0.108599544125031
0.999999999999988,0.999999502292761,0.875563375129988,0.915361710363169
3.49413194755567E-07,0.850709062056237,0.302439597748858,0.631562757119966
