M1,M2,M3,M4,M5,M6,M7,M8,M10,M11,M12,M13,M14,M15,M16,M18,M19,M20,M23,M24,M25,M26,M27,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M80,M81,M83,M84,M85,M86,M87,M88,M89,M90,M91,M93,M94,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M137,M138,M139,M140,M141,M142,M143,M144,M146,M147,M148,M149,class
-0.45799096330610195,-0.06225480038827184,-0.03526368133059331,-0.13189413638209252,1.5304171197413925,1.2771240978873193,-0.43785234742260826,1.1155948064066132,0.22007674371393202,1.1752192479587351,2.3294427300907268,-0.10323660042789043,-0.2320823226054343,3.338926459555785,0.3944765288077917,1.4662655784458833,2.9741139491559943,2.0230296548758293,0.24240557565413745,3.1205512478151967,0.10895832610880066,0.39834789491957145,0.43967419141165504,-0.0031963145219952266,-0.24214601728342672,8.087779346120103,2.743589479874148,1.5795725138327354,1.5108990398994901,-0.15622369792836632,1.8356119179239376,3.4078588248652864,-0.813149184565772,0.15259325224390938,-0.07723419073691272,-0.2641714229551254,0.7981487522096992,1.1174643535253042,-0.26679324196310655,0.5785185196759554,-0.4465647719506405,0.7066680015335003,0.9055555086998396,1.8670573489555178,0.6427739643088004,0.35620796730697635,0.2914388721775468,0.6523858354811735,-0.42796172502682683,0.19965593774869084,0.38502346963804723,0.2663763454859305,1.1443467630131736,0.04722032060970537,-0.09493496056031306,0.7149723767364,0.9620106387572414,1.183333128739655,0.30042009546374276,1.9128474708325722,0.5500560977638863,2.7842112089478332,0.3135781200358891,2.6809556835154202,-0.11806662404469496,2.768878387640524,2.1044385007754434,2.579455337743425,1.7936377460260582,1.849443652274254,1.2359246372402852,1.7003174617517711,0.7644963073206495,-0.17511180686562558,1.0644549812292374,5.378656250136414,-0.049549750181289216,1.6952065911731,0.3816687949135208,-0.3052099316268702,1.024940652628529,4.392086727988804,1.6644950130916272,4.200031057540378,0.8722933222850069,3.576513023160892,-0.4665207284986614,0.23766442380679478,-0.2589312349286498,-0.22325193467316734,1.281541037743861,2.2663527586722845,-0.7504554984621142,4.408391370418769,0.03200802540222711,-0.050494975753276355,-0.011522339864672866,1.564355473561382,0.6485900739913532,0.03550215963143312,-0.04963190265775555,0.013625493010097552,0.8438293232991261,-0.8351585053636553,0.2919275811824806,-0.4219429333323202,2.466477440212301,1.2634418158524183,1.4747144147571287,1.5103558359080789,1.2444883805471678,0.658793050867175,-0.004138609765209723,0.4545365002191081,0.027921865577808715,0.07161430529625627,1.3851896771351389,-0.37255832129730687,-0.6162630809711392,0.15164235702926826,-0.18176516932388337,0.3989537524621345,0.1280263991562889,3.1738674840659,0.9288572666771497,-0.047131221040685074,4.346168409498232,-0.2510715862900613,-0.21703635419811762,0.09915535693700635,-0.12769739662214089,-0.21820767033270388,-0.17519638868534573,-0.1603223049483102,0.9297666789592697,0.2638333425397846,0.30777163773129174,1
-0.16757792593994653,-0.15627487462991113,1.3756543814387157,-0.9012247583221623,0.07716333414760265,-0.4691017574176613,2.3398776730507547,-0.0993371985068571,-0.24599488634433347,-0.5368261826451112,-0.16442326718115763,-0.23318834568664976,0.061399817527001736,-0.20686053543355018,-0.26607932642516147,0.20971198739858765,0.4461510611352183,0.2077731466910292,0.6121567771211879,0.6448741839106721,1.3628430413382147,0.8111751389608033,-0.480453527143989,-0.3450156469197146,-0.3414633072558839,-0.3703460126435366,0.31496585389018295,-0.17660986612217155,-0.3092570445284547,-0.4652085379047933,4.544625211427362,-0.8008713932344736,0.24292913387318324,-0.648459310592301,0.8542625639711116,-0.007595417805436926,-0.15730663183675042,0.8862036913185941,-0.36586660002640314,-0.4390644050844961,-0.13493909229307807,-0.5462862480500549,0.3232416322604497,0.28542587892358606,-0.1575485579782484,0.5341125471415188,-0.029978477344265418,-0.019470981078311328,-0.5934202276413301,-0.17123453522302529,0.4805043375031464,-0.04190357357837497,-0.13617092190714924,0.07200300043123217,-0.11818806856373502,0.45780102709648895,0.024284200108805234,-0.05838168149860493,0.4558152336078784,0.2915140275115373,-0.4523903436964625,-0.3101416292923878,0.16644767169874367,-0.010643488062573052,-0.3448408675988016,-0.30435486910804627,0.8408868617063591,-0.17403832633961266,-0.33123476352881687,2.5536915383311585,0.43008368195741037,1.6081744260456416,-0.03174070709194294,-0.16045088352508038,-0.42635150872576344,-0.35693110037354503,-0.6299641312075953,-0.9521231379901791,4.298095113606038,-0.4265228565272476,0.2434342185306601,-0.2861891619480353,-0.26815402780038244,-0.18572078532622718,0.7079930929834072,0.2081489416472915,-1.4171540293979712,0.2278373827028606,-0.4374972604317299,-0.1566789689470002,-0.0529565504674521,-0.37669189068455206,0.10835324228015736,-0.2568139724868345,0.6611692892994099,0.589532849276809,-0.5999260072823743,0.07962953560773359,-0.042617338293239965,-0.5492890273118259,-0.38872805622204565,-0.09084666494704523,1.091897211730628,-0.421841385967415,-0.6730785063921141,0.598384291932613,0.3921231654670167,-0.7667261296938124,-0.018092499766770558,-0.013278570294407327,-0.4168801522649048,-1.008167454371622,0.21411534004335944,0.23845265273422758,1.454824957514668,0.8392195067282152,-0.7011552881636344,0.17005941690496942,0.16030274470364023,-0.13206163144417424,0.2318509137316584,0.14393532893924166,-0.2509991246616718,-0.26016694657572736,-0.25100407239256994,-0.02433555470860409,0.0696358000069748,-0.2604958288674913,-0.257866275737224,-0.2762927197512723,0.8764790586695155,0.3600363217426075,0.03181013351005129,-0.18349931124618843,-0.29983413646694146,0.07912831307576804,0.8508862244375031,1
-0.43932688635454953,-0.18032570261007577,-0.7845992884909291,0.028167939323559765,0.46197128313598707,-0.15474476161353878,-0.24434755947952,-0.283645768911687,-0.3518325598761927,-0.5004079272758509,0.5268948224116644,-0.2633764018741854,-0.5746417436964717,-0.049220662769653596,1.4555466304414846,1.9787440475470888,0.7274582095766279,3.9071843574069156,0.27234723138790906,2.1382988095049,1.3136710917213748,0.5267830375101769,0.8396329335902776,-0.07652883329383516,0.04217406773576471,-0.2746225477412772,-0.37364543737823214,-0.4073462974836348,-0.8149797264931347,-0.43573337906772397,1.6432171743439887,-0.4812618624813086,2.6285615191392484,-0.2610343561364703,0.6162702612572483,0.0890444431650404,0.8387512866131196,-0.4046512777261334,5.2247014621167605,-0.8946619423529598,0.06017954459601353,-0.5162071192897904,0.4791054421047765,0.8708803144124011,-0.24683802724079038,-0.5798935854951432,-0.28711235696171516,0.5273040948818027,0.5360138989011488,-0.11135298667430468,-0.37307161377280246,-0.24988539900416554,0.7598547745349066,-0.2545196758137965,-0.12619183508415777,0.21984939906937662,3.4339503482074853,-0.41461514218705603,-0.048745724352925145,1.9119870046294032,-0.3332676540840147,-0.15594014298308567,0.13466749485792018,3.421866307829623,0.1448856116717399,-0.25357034358340785,3.5359891183348404,1.4935919624717402,-0.3530443054157437,-0.5802485813248045,0.5528455084785361,0.7075994885886174,0.3130863463938255,-0.12543828370522578,0.6953889120967283,-0.11931844381038442,-0.8533717126512246,0.29966351757073656,0.1365711013697133,-0.3474057315922189,0.606978314082957,1.7005593588256505,0.3969425439460574,-0.5255642075975653,-1.0239246182428685,-0.04332685049923563,0.8009903393670854,0.18852921828712366,0.9414669897460483,-0.1645110825618434,6.466812907105658,-0.21657383308866068,0.6045719549101796,1.7972663308841592,1.0386660476377196,-0.08701137974658951,2.0756453860698154,0.23981302302068377,-0.034035011302122734,0.5040034419711183,0.8836602631155204,-0.1703551719006166,1.0687928495727923,-0.8052724982688504,0.03488734712301714,-0.3994335373613086,-0.5604122323149224,-0.7730356645253162,3.8686736351914255,0.7627179716124426,1.2819756705183123,-0.44958174417286934,0.2842183217805872,1.0689941076218903,-0.06327276181657283,-0.08393007654250977,-0.5754855587193638,-0.3405566754017308,0.28909937644787953,-0.09611723471450731,0.42818097761449303,-0.26463530185075124,-0.138976025399919,-0.42788653281667133,-0.1118692603859832,0.32204737516667503,1.1388748679701652,1.5518177858821078,2.178867555562642,-0.018634653552272683,-0.3489566155847093,0.10369047573233967,0.17707786838401404,2.2005232134863295,0.4191869919352438,0.0904698499726813,0.6112479619486865,1
2.808969066293631,-0.08176308545563821,-0.5655979450540488,-0.9105186852986196,0.16410738956757234,0.23956430248758578,1.1306956801897983,-0.014705712096476177,0.3824163002510806,-0.36558289675986566,-0.022745732770776877,-0.2757787184117282,-0.1726988126455267,-0.13581157873996294,-0.1515272350746367,0.007337511089686121,-0.6695739127506432,-0.7202433485854759,0.48589337982877245,0.023449171918443312,0.5719941850007084,-0.22318645583139407,-0.3164630224659266,-0.3631242893103118,-0.3253972750544571,-0.009787628178359577,1.6389291463835052,-0.19188783016817668,-0.17855632202363292,0.44672822048772975,-0.8019234522680516,0.68741137118178,2.2422812086864576,0.8188893091824399,-0.7886520418600741,3.0382556389219775,-0.31280569976474404,0.305949666145394,0.1747908682618724,-0.45666285638948256,-0.6448720226418165,-0.8010590395152014,-0.4700696571481918,-1.274004369537843,-0.5899897130340889,-0.1817107895381946,-0.19983092153122303,-0.3410736804195788,1.4424387393110365,-0.060293893654223885,-0.722784671977504,0.2700409751017278,-0.10433567359084206,0.1657423998965161,9.028794504569552,2.559491928531858,0.5618048282598301,0.16113327328109497,-0.3058446572292691,-0.42224268801708054,0.1683134621399353,0.20730436242334552,-0.5797979622672589,-0.458198636759985,-0.5239660483049636,-0.37514541983936034,0.7751584478054883,-0.09027607439018398,-0.047710718998767526,2.467049053926681,-0.13093914802184028,-0.5120001705724807,0.23408960323163122,-0.1833425006708439,4.81420298183892,0.030717169398863355,0.9813908831250266,-0.20680140137528757,-0.5121305785486274,2.17906779133303,-0.21609761119033016,0.020167082990649423,-0.4192285953438951,-0.6737423822372008,-0.8750879399343605,0.007562637719485458,-0.3174017793379852,0.11973993055958414,0.03822616872856715,1.5611646172419391,-0.4577753068630321,-0.41397965752195137,0.5711647837807364,-0.4383587878374212,0.171655688724213,-0.48869182367303404,-0.1875676419761685,-0.06473751502284569,0.022740382639114157,1.7691574041237919,-0.43539266451070946,-0.13153885906847376,-0.2797722890082662,1.6259859725181112,0.4485516058673623,0.5432955070561899,0.13440801805651867,0.905601054694277,-0.675364994732971,-0.4476819500661822,0.05085898851141719,1.1821922596360852,-0.09760925208151346,1.6333774900938152,0.32618686251447826,-0.05737371866759849,-0.6300751244508117,-0.5005649048796111,0.5956253591514469,-0.3676258028689557,-0.3568613474753356,-0.28086989645167815,-0.25268368254530715,0.18931431525749218,-0.34496362790685703,-0.33548881843430356,0.3067172575044791,0.325783831099221,-0.2299949690946602,-0.19149846915188398,1.1624140493288344,0.31782017143899527,-0.18245977542904385,-0.2027540549398103,-0.9855861097305931,-0.5044207639296997,0.2900934052526084,1
-0.028468339061042583,-0.17486760841252744,-0.8792200779897903,0.09632340381757924,-0.3617431382132073,-0.3491736549721579,-0.6911028533020417,-0.06924600333872158,-0.43865252644529595,-0.5000204990272417,-0.580921079182759,-0.007425297945553993,0.7357216578981842,0.5058493113989961,-0.33966023181819927,-0.2783419759411985,-0.5954456776883797,0.010921162844497805,0.21415873062227722,-0.14420801606772993,-0.3991518199318769,-0.15208843046873755,-0.15321455627057043,0.8588349265510624,0.22084781979405788,-0.16485964132001982,-0.16436775650138902,-0.568352533968459,0.16081998584400095,-0.34629924693091263,0.42213598444029016,-0.1508910680664208,-0.16142668504100305,0.3378834478532199,-0.23589572587948818,-0.4517996910381576,0.008559040619776108,-0.34158018803339424,-0.5073999686882554,-0.5525958775276402,-0.4833564696669997,-0.5902480516227492,0.162839045997253,0.09712662930709923,-0.35823101708057925,0.3002488903772021,0.007982019969948658,-0.3482680893137909,-0.42076787708706576,-0.09252711700295517,-0.07167417545164538,-0.3685066407216671,-0.31382731938557784,-0.16930203993626566,-0.1283010897939558,-0.5391861738778679,0.6401534419110969,-0.22084362108991998,-0.20741052764073584,-0.029009633168884837,-0.6126898516980328,0.7983025275251058,1.7383893817328073,-0.1410236994478135,0.18106360383406828,-0.33667229444190705,0.0329256727804937,-0.504518484030995,-0.34369735889277503,-0.9312617232711482,-0.5414280141321871,-0.4777467238285013,0.3507038431377275,-0.16717047338949692,-0.2752655650369261,-0.3920429450489765,1.0719414643081586,-0.4876793258562704,-0.23474456609485728,-0.33685678160088167,-0.1941791522069276,-0.07073938439058822,-0.0636506497841641,-0.549723692593158,-0.1869599207417779,-0.16014979973126342,-0.14964296153222453,-0.17507130255844267,0.07579519310564102,-0.21933587786574577,-0.37486712926900734,-0.36791829848751684,-0.6632709299047869,0.06443525155150837,-0.3197248592215986,-0.19203142533976142,-0.33665105097148906,-0.23064184127197282,-0.18851689714223238,-0.45839576854121644,-0.4680578903127741,-0.14885468635418805,-0.4532576750355259,0.009280163187432522,0.531916006102864,-0.5709195935088837,-0.6640036150975737,-0.445540761366312,-0.18395993471387048,0.01765816891782597,0.46236719433102286,0.016639399772546123,-0.26165022934662663,-0.47195999653113274,-0.3970952969574739,-0.2963809395417999,-0.6630563204135614,-0.36865303569649077,-0.016926563869547953,-0.17057348508310308,0.697162058908105,-0.46486196859551593,-0.318381440007087,-0.38493248648413075,-0.31041326817221604,-0.2974286482612282,-0.37876844340860527,0.0023240596401630934,-0.27689281348214756,-0.13060188288451216,-0.023308431778262487,-0.40988071941952126,-0.3240958169311576,-0.10861975243765884,-0.6793740899861309,-0.6594217681875147,0.22330897144424988,1
1.5706697741479674,-0.23687860119886706,-0.715159838132894,-0.932204514910353,-0.08416619090945222,-0.5199803463339354,-0.12574785074020783,-0.6710699067014313,-0.4543628061101813,-0.6422066662668008,-0.6628550749863527,-0.1565938193778687,1.485131738136027,0.7012339423063612,-0.4065519639936882,-0.21248304076308622,0.5696981195723239,-0.3420063224803548,-0.9004617743349276,0.10910012665051011,-0.39095649499573687,0.2515648748160224,-0.3008802143290972,-0.3198730690550837,-0.44175429614963985,-0.30525405651000026,-0.03779862016269932,-0.7082046663895836,-0.54120131912508,-0.12450708214551219,-0.7268716327910439,-0.5802654881691577,-0.6173311762339847,-0.940431740037275,0.5062308094648169,-0.6662723649463224,-0.16335381781172797,-0.42567497429037976,-0.35171326316021795,-0.7556525726372657,-0.5762555064008067,-0.7493846388244907,-0.9764495256473442,-0.5335525167882954,0.398322157528753,-0.4964401644091215,8.688744212356893,-0.07210376193596767,0.9964201670458535,-0.17151240783810057,-0.8182655398426034,-0.33947149838111895,0.5866874837520795,-0.3109546203898347,-0.1255704600480281,-0.5224047751562452,-1.0649526238234392,-0.4303279136464587,-0.2987890640244966,-0.2963995058036262,0.006808411422489485,-0.272075153592602,-1.0282515687988787,0.19997069955973842,-0.507200637302909,-0.638301597557941,-0.0012436109802478274,0.47473838875959856,-0.6864187314016259,-0.5136005163982835,0.33483743724274395,-1.0014073506193013,-0.7740593095049424,-0.22597492249006085,-0.17316391920059954,2.6399998882309785,-0.7947365002457538,-0.6933615855155728,-0.4989217208127336,-0.6269529063626534,-0.7852217358283331,0.32695828710340713,-0.7803336592283887,-0.4144305766178386,-0.6102746291776643,0.5411593517792878,-0.3546815166281544,-0.8727912209377727,-0.4381762187036047,0.14224670068618137,1.8293561460483534,-0.6377062585463475,0.7553116295186428,-0.3716978009508777,-0.6229171122094398,-0.35508141526339215,-0.8330670830516522,-0.2595825553843965,-0.2320887110971351,-0.6461972811481373,0.17902467795669705,-0.11162565768990236,1.4696737999955956,-0.38972982515278404,0.21614176278657002,-0.19951455998719253,3.517550982592372,-0.7417884444073929,0.2866661279602085,0.004767860912728795,-0.4109162652240409,-0.8014467584712961,-0.5677665829325212,0.015462015603711762,-0.5175726028729871,-0.3899604863391063,-0.6437225158836736,-0.5301799873524662,-0.9322898690113585,-0.43951459632828954,-0.6835407884264737,-0.4892138604969063,-0.2838480033925617,-0.4867450226720601,1.1213654619568356,-0.5108284337469174,0.6817431799076077,-0.14041615377978783,-0.28059527488115976,-0.1341198131668902,-0.5702158345472776,-0.43755575128522267,-0.4257832313429314,-0.21737339737385655,-0.6685106923898749,-0.03347694611501399,-0.8432777214363024,1
0.8358028509755107,-0.09870078422351404,-0.2908924271541294,-0.43652840949930133,-0.6628271819823617,-0.08387815562301411,-0.6679179478342062,-0.36075445653003413,-0.8479466545567829,1.004750818570708,-0.512642749346431,-0.09233346501027034,-0.12852925978278537,0.15726536762108426,-0.42160260373317315,0.6122801805734068,-0.5213174426261163,-0.4887079199659842,-0.20332963894861722,0.41525673079917413,-0.3499798703150371,-0.3837303840696509,0.09982056633223169,-0.24504396826749192,1.1590067304652596,-0.015531036072495176,1.494815773324601,0.0396320865289793,-0.7407179523426678,-0.15443053237173857,0.8224123549843316,0.896179886219201,-0.383353761150362,1.0341253949912348,0.20938019532709481,0.7087263586862594,-0.1909980965544824,-0.47613184604457104,1.2716744753912272,-0.11272657287147271,-0.2269183365839761,-0.3956335176781316,-0.33573022872586855,-0.09528395763725829,0.03875696635631072,0.2526998481305153,0.3105576627956547,-0.22583692041228795,-0.11143241567734227,0.06078909836482486,0.00079925437367118,-0.05949379573420223,-0.23212557752563093,-0.36756347850848015,-0.14044925678471143,-0.43907150458134925,0.5484282356852237,0.23152185096269967,-0.1845228716350104,-0.4641904154215653,-0.46391834591702197,-0.4030496377800008,-0.9611600843571403,-0.47951078669795705,-0.28748551417072016,-0.06582149164383576,-0.8732722069575034,0.12750578067833057,-0.15987407727439146,0.6949510609359629,-0.5385417642923488,-0.7454544736578314,-0.9470997945268916,-0.0758933651355325,-0.027588709020169713,-0.3324203318789649,0.14268468036322907,0.07628816030633287,-0.387380255487408,-0.12324054427630424,-0.09667980017730976,0.7040678910246181,-0.2746023325126056,0.8177031581573919,-0.06518445667118017,0.8214229931006388,-0.1310030928871401,-0.5681529467158118,0.8009226274679585,0.809281710216993,-0.3996225568893731,-0.13761150331534436,0.7243488855450124,-0.3195745824810803,-0.14423180638380884,-0.4450985972003967,0.5673653652767315,0.6880575718317128,0.005575728656879743,-0.4704257586726207,2.0160547575870944,-0.12894148497561664,0.6269725907650515,-0.8297535891869353,0.875478382830992,-0.5987601622098717,-0.24205822669018945,0.13764052948839195,0.09199973178053528,-0.7016210177665966,0.19228830976618858,-0.4012003047068357,1.2820174285071293,-0.32864411138419714,-0.08293398882361833,-0.3912250748093401,-0.35940186103238264,-0.4059702092153998,-0.44546288879117435,-0.12628485339833492,-0.2359060193300785,-0.35527845503925964,-0.15750616211990814,-0.4142713652554453,-0.29397034595721583,-0.3425145337783374,0.9788152277940445,-0.24874199823721346,-0.2976677357766047,-0.18118729418629315,-0.33534066364855125,-0.2938449396266759,-0.2877788832126669,-0.1954443837227872,0.2752469737848534,-0.5111716787492909,-0.3266804834481159,1
-0.7752802714824928,-0.2379350065274248,-0.9692624421903194,-0.9229105879338959,-0.5826454419839451,-0.7925442155282613,-0.6670262207008278,-0.8948731707644391,-0.6900170010834615,-0.13041394985410992,-0.910364020643042,4.814486340496926,-0.3434877503814594,-0.928451501852795,-0.6451324754195986,-0.8300741150161132,-0.8995615138412552,-0.8102328269153188,-1.0315271352827593,-0.8002578821005815,-1.0178988526104438,-0.6016114295358564,-0.4299949103199698,-0.39560011905212666,5.104921609027839,-0.357582883989902,-1.0309277345034071,-1.319323228229792,-0.5525881244948182,-0.4715966902002799,-0.6804109826386104,-0.4834141152136531,-0.6521432666040802,-0.36210173555973046,-1.2313689060482285,-0.6575126114665423,-0.9538074131123621,-0.6190929826814464,-0.6291186657374483,-0.724686656577969,0.8089519126201171,-0.7537551105247,-1.2048223771771784,-0.9730544771376937,-0.46502822541420785,-1.0857895179700965,-0.5317774600890947,-0.9215488822525809,-0.06107548009901525,-0.20020275534462215,-1.1955875236950444,-0.3228397178171157,-0.5737465970609037,-0.34396920789476926,-0.13903358583083797,-0.8991973772220825,-1.0073513782470727,-0.47955353345838825,-0.3715821353810519,-0.8288129690143945,-0.6304716067571965,-0.9708208007598579,-1.1759705389293726,-0.8668904532175657,-0.6704427970597562,-0.6567686977487186,-0.8220182813163912,-1.1563410992010945,-0.839085524610114,0.027729877616014365,-0.7911848336062013,-1.2668399637645296,-0.7740593095049424,-0.2322122451393279,-0.9469627493394771,-0.2806978837609254,-0.6787031052323959,-0.5960495486875158,-0.6515574102052843,-0.613766718873482,-0.9839994845398801,-0.8088651027923128,-0.7517768812171151,-0.6914593379006356,-0.9756010213894569,-0.4974319552246852,-0.26148217340273155,-0.8924453031456413,0.7357426333679749,-0.6931787515637586,-0.5036853726317103,-0.4622344146056447,-0.884084182979887,-0.8273327379147526,-1.151636607567547,1.206348696574711,-0.8441690390406655,-0.9114216627770115,-0.06902449826590827,-0.6943172416737542,-0.7216022620145139,-0.20282234806133087,-0.9964128555881614,-0.78365283356197,-0.8006513006918968,-0.6020181011004129,-0.613471233252378,-0.799475620009713,-0.7373374429549643,-1.045792241502691,-0.6724753111590698,-0.7002855668604985,-0.6603025188256619,-1.1754658561508575,-1.0413142244223708,0.8000172641509653,-0.6641936030329666,-0.5908203943206934,-0.8796425492135191,-0.4367331846765891,-0.7178374049088376,-0.7854952119638217,-0.43335251556520177,-0.6640434214892649,-0.40067044385001305,-0.4874262308383732,-0.4289300670106505,-0.30634635736217875,-0.3031185817251504,-0.3031017746618085,-0.5872357744674752,-0.3377614626508503,-0.34951767053410104,-0.21291628077811076,-0.4526006651642896,-0.7450233680999317,-1.3942493003552618,1
1.871285840247638,0.05366807766546464,0.2852260895526461,-0.9848701011102773,0.2777786916536809,-0.3001121585171793,-0.3005263688823521,0.05299947703182883,2.573586885090353,-0.2869349622922076,-0.17295805841069864,-0.14923420297097514,-0.3346538398089111,1.083122084534392,4.705648667518052,1.218095153834321,0.3929307898084652,0.3104173954110062,0.028294490312636693,2.812572282927553,0.055688714023890896,-0.28052357305934295,1.0503718626788283,0.3770851756805464,0.47985173285948574,0.4196916510164442,2.030541573174005,1.8185355412189708,1.4410929721980514,0.10244043361519316,-0.9180750776491352,1.159830845931408,2.7617847111324987,0.5213020253250624,1.0615461824638315,5.362698610685565,0.02929224967684197,-0.3457849273462435,1.5745558843275913,-0.24698374754836389,-0.469559583023365,-0.606958678711785,-0.616493925851433,-0.2268467521291268,0.22784054832404657,-1.3196531747344131,0.7752273999922745,-0.3226458962344041,0.32739230864807944,0.09462008925023897,0.5828874367801808,1.028562926654611,0.23911839784513464,-0.37782437752230524,0.549493659478626,1.242940998055147,0.3846332245675929,-0.07699348828262063,-0.39068386332567984,0.7600378751370136,-0.5622077504707463,-0.034643576346479944,-1.1959802799032246,5.921656129965868,-0.5274956085159225,1.1206896956136245,2.511622465590946,2.358627582604022,0.16103775334753237,0.9778350698463074,0.5076275943210682,1.690079346673312,0.8021138040645516,-0.10013533048371467,2.709408933488857,-0.1958892743141139,-0.7064125726982725,-1.0781864584265257,0.25838612271184513,0.24597270542049623,0.8042444449335792,1.631545836539415,-0.4781845241413634,0.2749200619230746,1.6879956371705964,4.023931917755414,0.35363349188505705,0.050950642832044445,0.22380809637435375,2.707263909547326,-0.30478676416917216,0.5247947075608088,3.95588158552969,2.906037107449168,0.4300412048172993,-0.03266138310537921,1.2683745862972813,0.5275375644872229,0.03462360462681488,0.6644033103898409,-0.5411657766316806,0.07653966548152608,1.7169310090531387,4.873386785989803,0.9076873556492538,-0.5238275677274252,1.275597641393855,1.9058125525074194,2.3547231795094348,2.2309240533930113,0.6847349825689464,0.447674042288119,1.1394746989747664,-0.03707891991487221,-0.4347444550560718,-0.2761475240180579,-0.6374674614769452,-0.47192614380696,0.13508632151688663,0.5470307210556044,-0.22384383816853398,-0.10499512160830375,-0.31796030053617813,4.286636333726991,6.169669262535718,-0.4430985160418432,0.7306338164251417,0.04870403996504323,-0.2809038133310774,-0.27605010386972895,-0.5293679787388035,-0.15787375552379138,-0.12435268147945881,0.054867284294297415,-0.42340528412435197,-0.26840878183678957,-0.336501723714051,1
0.2348195731355233,-0.14905610488476653,-0.06502344576975118,0.03126591498237866,0.0056759996911831525,-0.36189330220122645,2.626122082865185,-0.428459645658339,-0.062432671312515245,-0.4403565487414322,0.28621370973860794,-0.24674912036231475,0.11587559939104927,-0.022577304009558496,0.847668014296729,2.799581901886211,0.36251920619317746,0.5142998072520566,1.7581312800637572,2.360626819660477,1.6005074644862733,0.06885059458295868,-0.1806699801306985,0.01655856808592908,-0.06882760929227583,-0.27653701703932243,1.0643553937964836,1.894925361448997,-0.2914342187323427,-0.4703638888800982,-0.29264324867407004,-0.7050961466451414,-0.41214068203332554,-0.1674534492630812,0.46784495418838734,0.040724512679801796,1.6551213932350861,0.8441562981901014,0.0007048248077941629,-0.43348440832925655,0.1654651195609948,-0.5534846720268702,0.7507915863926011,0.502093356102382,-0.07044755609959232,0.44677757158637976,-0.10534530412869032,-0.13559126498489144,-0.017912392460449074,-0.12753906650243912,0.9878183462803614,-0.011346200474341813,0.0954669835858872,-0.13417150432961011,-0.12306785783829477,0.6405318131763813,-0.1709048548063714,0.05798559643136276,-0.05717801867082403,0.7877879101892112,1.490078030467807,0.20923994593350417,-0.15900488002302246,0.4958334869339381,-0.25924903248304926,-0.324360894314722,0.48922798300206166,0.08334022965044992,-0.025901177111840683,-0.711323109013629,0.49839159483358525,-0.5429673087727573,-0.503213332948848,-0.060075000478628474,-0.023914886681231456,-0.340320496930937,0.2673772839596732,-0.4146952982352276,0.04997970065663162,0.6415583300956396,0.7868608395329499,4.086020455832834,0.3278535648865242,1.0882893901080308,0.9766722914883761,1.3691350396590645,-0.7585453372716519,1.5250068084221786,-0.19443019910054102,-0.586139865494235,0.017933992263595093,-0.37011169653677567,2.1209316005661263,2.2543195867179606,0.9785503423039235,-0.3131866261857926,-0.6094419695586715,0.5719581954504778,0.03858467862271509,-0.4684207603173866,1.1760918083911465,-0.10671950662561665,-0.45893243065324,0.8308274220488825,0.4157110845624678,0.6540654293345889,-0.29764384671990474,1.8796730510626178,4.387054937377747,1.1687626737730037,0.46662711364592563,0.5884200480074898,0.793165969192861,0.025082186895846792,-0.10803342755601703,-0.41272307880331593,-0.6067608307530058,-0.35042836955934914,1.0810236468398036,0.2421452130807511,-0.2838768135347462,-0.1584339955030213,-0.2438397536562214,-0.28836118736623084,-0.21559812067890813,0.21853179945026302,1.6271881058393993,-0.06798714340942699,-0.19420450890420926,0.040199697721980995,0.9343468543981871,-0.4260049434938176,-0.11345760136391159,-0.2193345286759847,0.03896807606628842,0.16202954706034856,0.7575844419111196,1
