M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M18,M19,M20,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,class
0.6998090310253965,3.217846367524143,-0.24311067098823733,0.15570458819836885,0.5068111656375189,2.230280450122535,0.16174962254659112,0.28493202100760556,1.8304103672060277,-0.3322309985152291,5.072987684340698,0.3264436783637881,0.5367080666560429,-0.7071682965051748,-0.3692731984316827,0.9233066926355751,0.4058801173430099,0.6729055799992989,0.6622855064897306,0.2501427937641052,0.9996214100323357,0.34483146536756154,-0.13403321495223658,0.21312612181520618,2.077526808013416,-0.17647150919721502,-0.2783243856576406,-0.4313708442683007,0.7785075885349185,0.7685197960703372,1.4693610873126475,2.1407620570165733,1.905920273295148,-0.5728483179512639,1.928164101060713,1.1678406705176405,2.081055296226863,-0.04869916385016798,-0.1655284390496201,0.9420484532969211,0.1409849102872268,-0.5360771510578123,0.18059221242226628,-0.3647988790597143,0.5930243595677304,0.5336519902940672,0.020441005580089027,0.12460613836026155,-0.06530937105128751,4.955911210412342,-0.22404758995276722,0.574310012444089,4.265183219237327,0.5798886655354553,4.520363105847326,0.0020416068688819513,2.696138979291831,0.27491805788204543,5.172648727344626,0.5258471347622649,2.2015060192455773,-0.40037351035662083,2.468588627468181,-0.3873486524902714,0.2718450989116327,1.1758837486771738,0.09699028795409842,0.4583202367354991,1.545986308757055,0.5021504749814423,1.0718175808768153,3.969369506356784,3.34601173542076,0.41779880865882396,-0.2171805521254305,2.8671500980365066,0.543942481314859,0.02523461627131623,-0.6649694215930271,0.5462436792495658,-0.005633964984890943,1.5027945897649753,1.2887807509984321,-0.26130653851693775,1.0602738610551694,-0.3156903924507203,1.2234438420148164,1.9454517731428471,-0.04411928881651629,0.5573484511663276,0.41149318394913614,-0.07629198126982636,-0.024740183661155914,-0.3087022226843183,-0.008645048659469898,0.16969766353870336,-0.39410907621713925,0.01928089426396846,-0.05734312562971656,0.7508089767679875,2.7641345693458077,1.0887153082095233,3.9623071096379245,0.09447896965493484,3.3275629819740176,0.9378459291706293,1.0571113086424526,-0.47994155746522427,0.039449880505207376,-0.7795382431635636,-0.15944600900542522,-0.15773087162144966,0.06834481746840379,0.6480607650502983,0.35340870774060146,-0.6162061224624058,0.7744334337886494,-0.3147406657698865,0.24736013037607327,0.5085010467342416,0.00575007117896327,-0.8094188965596558,-0.16287740939170492,0.09029282157707832,0.04523627614347795,0.2513931198575012,-0.47317234218495546,-0.31535634330781864,0.05615640446329081,-0.8095918548590219,2.468825786178805,0.8251319633808303,2.0489108279830033,0.14376853708828924,-0.4705872825091077,-0.1365492693316514,0.8488907114697266,3.06771465074058,-0.072763229291564,-0.8662213876777313,0.1641055370202923,0
0.5791787998770737,-0.22483140197669688,5.136508354277575,-0.5385217758908226,-0.18164763336983072,-0.7845738138783861,-0.48689488286821914,2.724310362669886,2.4477733916022477,-0.06878939799318146,-0.2793132551349951,0.5324596640955703,-0.2923281847754458,-0.29068644359335316,0.4046089258467438,1.335787591636061,0.5024463147355057,0.03871833613490911,-0.15495822009359467,0.3763913218070217,-0.468398921164569,0.09753009763564092,-0.28352860355412135,1.835535948246964,-0.1456468843255281,-0.15360980131879493,-0.08478777566818346,0.12227033178861951,-0.740643487788159,-0.28750353525060957,-0.34098440643752426,-0.3510749780199663,-0.6123671690600464,0.2936060207375693,0.16888675232270103,-0.1101620448289019,1.3925464875918017,-0.4904794825007471,-0.3117841218651971,-0.011649930050935939,-0.7471148536100909,-0.003761328550807679,-0.7841588068423936,-0.16956882862892553,-0.1954436387694722,-0.8757890929473534,-0.18250806778380604,-0.40260954787560616,-0.3567115392104366,-0.18956229640300515,4.600839187206016,0.17333029788472498,0.010560279416629435,0.5392017887198334,-0.06301057340062802,-0.15557970641244742,0.4037239105587826,0.09346691806436105,-0.15874202651908118,-0.2449612349021891,0.98342682055913,-0.3032352776712311,-0.07144256466700676,-0.43904431397351007,1.573031017705802,-0.2868099295806139,-0.45721547039968147,0.6726965503680088,0.38982757406762475,-0.8188135871890402,0.02641641453112991,-0.055171085045321346,-0.24391137352865733,0.4237021653537338,0.3522776239332197,0.18797783388552552,0.449375398553548,-0.30017510888927956,2.5231746624533824,-0.38135800129367836,-0.14880623072439284,-0.7884836644218559,0.055331168941594164,0.218331986724502,-0.4655186313591793,-0.005077424612657708,-0.30454114210003486,-0.6280218253901518,1.1523271180321009,0.7395937096566962,0.18913684105995454,-0.1262209788175086,-0.3710266066118853,-0.271429050139327,-0.4846005919416383,0.36344039832578556,0.42394247276877156,-0.3264768400090584,-0.07562824378062405,0.43302510452532306,-0.3193178312811062,-0.1555285797238403,2.130549639971953,0.8542464293513703,-0.19429852615218055,0.3890551378924118,0.1703141889505188,-0.10367568890255854,-0.5051414738723548,1.4331127838369524,0.8462913412151037,2.0294682457235926,-0.39742333577872063,-0.6638939249179294,-0.48733301477400814,-0.76518724458859,0.5087240255958666,-0.4923109828013938,-0.22264942013412634,2.468610274699164,1.1505015126096902,-0.6769672381276902,0.08272154420523123,-0.6871614731310818,-0.21248302373873978,-0.14280034518967538,-0.5928684958819258,1.8084439854674894,1.1469039802721992,0.2798388493096024,0.0436377477347642,-0.16847615572569638,-0.14801914871716065,-0.37716227977701927,-0.40800661343317307,-0.14096323376934855,0.31993656807179216,0.7502927144075006,-0.013359806033860893,-0.5567610471594485,0.28773394249053763,0
-0.5328378136971196,-0.2046799358838267,0.10048072624436398,0.1705279269333694,-0.3119031632914472,-0.3311201237644266,-0.6356910812257375,-0.033448380457773846,-0.3707694343230398,-0.26505541374309405,-0.42860524283716206,-0.38716591076738566,-0.27640934821435603,-0.47719788207125585,0.04477838398480038,-1.0077344587361274,-0.2844834868226402,0.061077501783974024,-0.7690366838066728,-0.6086688492284726,-1.0228603390310804,-0.42592446406359113,-0.12713342778599573,-0.5958065087306004,-0.14235674997296535,-0.37414793070235136,-0.4783122159800796,-0.3476808990503941,-0.486826917404959,0.8725903547457378,-0.3202354609504163,-0.2574030390309609,-0.19876070763372544,-0.5279693129398122,-0.6121458095401414,-0.2652173855755435,-0.7310819474808975,-0.5105175439123261,0.32985371242249567,-0.1485233091425266,-0.5497593505217981,0.043772514566467226,-0.0016784697698328439,-0.6892381034921299,0.20383443176896304,0.1236327660783812,-0.16954599193027262,-0.061122644094407035,0.07781173111075501,-0.4119380751760188,-0.2110571293501973,-0.7641326209816498,-0.2271728025813558,-0.5479840165614186,-0.2738287206882597,-0.15139071734633075,-0.43408175904265983,-0.16996358564217637,-0.28867508632739963,-0.37325522054868926,-0.38403060883251866,0.3168629931070243,-0.17506091626349252,-0.5415950570784712,-0.8338008209542849,-0.10966367220027284,-0.4903730798738393,-0.4491367801943478,-0.7747091224673807,-0.5226333041911742,-0.27204483165587207,-0.22140319035258618,-0.5638955329946551,-0.5414966542640116,-0.24144412276952604,-0.4693081705297429,-0.26933443043241523,-0.41708727273733515,0.25052642041084955,-0.5810132201534624,-0.031035496003189687,0.366320575688307,-0.06551799138772313,-0.43983925410490016,-0.5570111478114375,0.800837302750964,-0.19987057905120026,0.23974724588937268,-0.8090334673471401,-0.05772929623866578,-1.2339437534308078,-0.4379571558139351,-0.3321068069142529,-0.5138735833398289,-0.35659739658923695,-1.1995811582687348,-0.22699802099434108,-0.18922681554128845,-0.11555697117138115,0.0689544748813402,-0.40216895741595193,-0.1960329585782326,-0.6525615264852125,1.0010613974086526,-0.11922864104792898,-0.8100582993637064,-0.8044377404329313,-0.4715955492900819,-0.43845681823428595,-0.4503158411361814,-0.5557422618524737,-0.8686422492119746,-1.1249454925035673,-0.2881079081933617,-0.12312506210573598,-0.38250091171494094,-0.6079326824765536,-0.10601766153986925,-0.6094937418677222,-0.37116602866321063,-0.465685642676777,-0.13236070125675234,-0.39660451024679516,-0.1958399073254196,-0.2775493672874885,-0.47856738671203575,-0.001499318908463724,-0.3046262558197912,-0.5168702265055026,-0.631599946527051,-0.3964781666751912,-0.25910182270316584,-0.26661032114397804,-0.4767179470001673,-0.4088315940047955,-0.20717270033480592,-0.301947783820857,-0.3573649758529,-0.2390928144131327,-0.5772655549409861,-0.010004467350302967,0
-0.4246865719779337,-0.23573728427251514,-0.5022240180748065,-0.35817115461498283,-0.4358403279556718,-0.6967426937211778,-0.7265725915997905,-0.6179148179304514,-0.7838414215554196,-0.21366204467043654,-0.024463589011510772,-0.01857104472919672,-0.23860211138176793,-0.8918689443182435,-0.5196133563329057,-0.7064745240096578,-0.5729114711397002,-0.41456293111431847,-0.41769825929421517,-0.6542362585008629,-0.8823843757796657,-0.8916753732920415,-0.4330239921560061,-0.5867173780503104,-0.17765091848227482,-0.34355105850416506,-0.46863538548060674,-0.3229205602285283,-0.32243517245212683,-1.5088684035147248,-0.49833057638142647,-0.373194526798963,-0.6943903913682197,-0.34845329289400556,-0.6951192456733765,-0.3634512039367698,-0.39699539476768214,-0.5586088913001159,-0.8645676972380503,-0.6032961493500695,-0.5953029281575579,-0.2993957543225868,-0.46711050753641836,-0.7323804583864335,-0.7495304541217238,-0.4117577209263319,-0.19287772846663281,-0.17753186761528655,-0.19104954240048228,-0.4963401997790341,-0.22044352923681035,-0.1308612097120338,-0.2990536759856328,-0.3033990875558272,-0.3001524590359755,-0.13697516792852032,-0.5885154475495517,-0.8200547196652471,-0.31522560306942493,-0.42443355403589555,-0.8675887458706839,0.23012815752089036,0.15651780884526195,-0.1818268763495908,-0.7094760068208903,-0.5995374007101545,-0.41221585754189594,-0.1639954698287767,-0.2999579512180978,-0.567060346640854,-0.6832814169117765,-0.3733820942077824,-0.31635508332526724,-0.5710134377385604,-0.2660207717445131,-0.5069624092442209,-0.3348559092027521,0.7085810309413196,0.25189589811018215,-0.10926150833432663,-0.4651707534068404,-0.5318604999529307,-0.5423467435566605,-0.1150582199611566,-0.5673298526744741,-0.8076341739455977,-0.5600604577780725,-0.1999743014406106,-0.1642025899621842,-1.9257431957649422,-0.12216203898489979,-0.3803467740281478,-0.5795968152479154,-0.541124664173327,-0.07715380110160015,-0.35267198848216413,-0.0060547483776377375,-0.26083552395925536,-0.36968279690134015,-0.681357752237509,-0.5409301092292074,-0.3169132142218097,-0.6226643887342698,-0.5349902058906629,-0.21691316177182138,-0.6881459628812395,-0.5526550159863386,-0.3217151524781513,-0.5551549656009064,1.9458907552684035,-0.5062850000237357,-0.7840781942163274,-0.9568583628193437,-0.35733164811630835,-0.5179673285498442,0.14535871907719436,-0.6417923656131256,-0.5285259816696618,-0.33353639183626455,-0.3036738417049277,0.1748755624702765,0.1396435792364321,0.11907909322713409,-0.5213443739868163,-0.23341741253268505,-0.409047338467318,-0.7728724467229723,-0.4018819424134022,-0.40078427564373204,-0.37414212854439777,-0.30220095065100133,-0.2856463729017279,-0.17795201675758332,5.931888724480606,1.2089553069469083,8.82526986067281,-0.30209163863276833,-0.3566433747517531,-0.4848744781418793,-0.27159066201314097,-0.6786280936018798,0
-0.3525857441651431,-0.22636148098536393,-0.278605650041192,0.2619385157992061,-0.5585624223780903,-0.05537125815458633,-0.3024588765208761,0.06037386345231378,-0.5413861247016315,-0.029536194843198926,-0.14604954832109762,-0.6850203479699625,-0.09323799857392226,1.6450487771142004,0.22962284042073028,-0.3631783193213551,-0.22730613310339923,-1.1280235804617573,-0.0006748249816025053,-0.028890577133295955,1.4173280822170062,-0.03848565461691543,-0.18463165417133603,0.29947286327796063,-0.16217731692113124,-0.11287126923469289,-0.27187316532465866,-0.12483784965360158,0.02669648132392054,0.5018108318459346,-0.1270109061017232,-0.3401338424499023,0.36144044898167127,-0.2044061639056365,-0.859562975980911,-0.3191496780091579,-0.7136513447306427,-0.4617189708276571,1.2923104638540348,0.1561303410935945,-0.24487040023796117,0.5204543793767776,-0.25429023213184065,2.71868109713594,0.25496538681264824,-0.7598798122556113,-0.11912616218163027,0.11259802578905394,-0.2985940518049772,-0.4416001636946504,-0.1500257275558063,0.2784146368726963,-0.20384130361726036,-0.7361173529481839,-0.20649777144626977,-0.1462519979656289,-0.813241485610447,-0.24280512234596632,-0.09055654016035782,-0.0022993407485647345,-0.4805548106056408,-0.5934541829573708,-0.6247645621922407,-0.3461602392759836,-0.36426341612039637,1.0610850567435448,0.9685617369891026,-0.02454679979597899,-0.3222991828062993,-0.29457448628281735,-0.5285431609800267,-0.4842587427128274,-0.9572032853722016,-0.6418537180774775,-0.2169613972938064,-0.4426974011202179,-0.23353403481563323,-0.2310027790208757,-0.2732987995838891,-0.34778765475973245,0.1109821546900258,-0.07360484911556452,-0.11083642651121721,-0.39065935595921075,-0.26052036141351836,-0.7438325913626443,-0.6955164805471525,0.0918762830704402,-0.6770697787213074,-0.1488519254838501,-0.21851645423687815,0.2424854646115297,0.6299108061246612,-0.33651634237801265,0.07608946094000711,0.31439160470880273,-0.009027079399387036,-0.12147936100860397,-0.4861104879846694,0.11913087576176104,-0.6032132984564516,-0.1055309870754498,0.6588965011270383,0.12384196326639117,-0.22119522295423857,-0.752622396157681,0.15919902069279968,-0.5481006242288864,-0.12355705549896083,-0.3996268554430075,0.6350609713401068,-0.8428430459929636,0.11838602401561538,0.12393816277655911,-0.14014412531453374,0.8517101096051735,-0.4656626103500803,-0.02112658892392933,-0.3272359957168249,0.8539022388148658,-0.2620213359069816,0.6086061667094302,-0.35727899803943075,-0.9012305622632993,-0.2274765724695384,6.980046299968592,0.010378352402115154,-0.23020054260496206,-0.5108979589370514,-0.478826002143267,-0.36614143874661526,-0.27792857416558214,-0.07475489075155471,-0.4257824893511148,-0.3623969732591868,-0.20643703959518975,-0.2976321394635173,-0.38586821934820015,0.6118612237534642,-0.31606967120078405,0.21252666249613855,0
2.127960043471056,-0.20695877696056486,-0.23388197643446912,-0.30628946904248094,0.19186495896137176,0.3020809750433548,0.18135151694099474,0.1034398114766163,1.0480430435620907,-0.1008933923220331,0.8512911486646976,-0.11537373682003417,-0.2513790723058005,-0.21101165434065672,0.8457710285404966,-0.006745780269979611,0.4317158105050374,0.17626108240036975,0.3980179089216647,0.26917388822492705,0.35212955292647663,0.14699037118202501,0.23395543391394125,1.075078681329371,-0.10909648269978559,0.015876243554304573,0.10337281737712208,4.605377278875649,2.85294934732082,0.14319540021987912,0.1846555459025448,-0.3436139144866455,2.4748473046241806,0.8929578941163109,0.5642130875227156,-0.296998915045352,-1.2975765368641756,-0.6052857872941473,-0.7293205066774091,-0.166184390315635,0.22195127052857758,-0.847003012645373,-0.2889473336754088,-0.21271118352322924,0.6323327192603659,0.34796059163484777,-0.1479601676517353,0.7206948008309887,0.02865628615567015,0.7024576019572972,-0.13755013276980163,-0.8581554506024661,0.10274452106838527,0.13024651406024731,-0.015232227497837387,-0.10119633958917833,0.5640928802366253,-0.166047373991435,0.5324642580091489,0.24210331304748173,0.04348726348688248,-0.23208560785448074,-0.21581746789144363,1.699390853723387,-0.6708508218474084,0.0011764441494376044,-0.03800855061925829,1.0195837892555648,0.5462161951850358,0.10230709293432316,0.8908525019057859,-0.6088913879681247,0.18693805841960204,0.7159183217517667,-0.19266651881662172,-0.5138812092906974,0.20958029583736662,0.033499434947370905,0.3792573241481186,0.5621454223445931,0.48623204473307496,-0.018614171015080533,0.2753554554107319,1.0264104444399993,0.285683082669887,1.3246818755373182,-0.5631390037500971,-0.2570473046338828,1.4451329756201678,-0.37665849859681066,0.3892575496602181,0.16631173758365544,1.3803643797815734,-0.03360143559243435,-0.560320792009256,1.9199221157713748,0.5147636984333357,0.4254145983795949,0.7490679013929581,0.28249590188406104,0.8310381892834818,-0.05490051350745942,-0.3134298146834736,0.9533465327900359,-0.18747399114270313,-0.3894792662099072,1.0571113086424526,-0.3001546313590337,-0.43104741205227826,-0.16231024060678415,0.3242779195904891,0.33388727860748174,1.0293926047469055,-0.15295679691522762,-0.08568312304638086,-0.6961704308240637,1.7800660229448362,1.0703856887938663,-0.3196755203734973,-0.14316721221590198,-0.27960936740524933,-0.6313715769293273,0.7690630308431946,-1.2627275556583804,0.3026726788798317,-0.09694669634741468,-0.19294936690504425,-0.17102284845206678,0.19712680352694137,1.656197201423587,-0.13464886870702047,-0.052943047372483704,-0.09570789837985055,0.4007610734085082,-0.42320982682450187,-0.11300812566393324,-0.09609154797575385,0.17084703018658742,0.4997372623545496,-0.2712752080472712,1.8207261703215798,0
2.0620987103728337,1.112262322363147,0.0451085589217548,-0.23464333182331173,4.228085288192954,2.0627885465669276,2.4836831130836727,0.2080285423927796,0.9739594806345444,0.18413072539588118,-0.09590392668494038,0.5349417844055919,-0.12727498464204173,1.0022180910981282,-0.006978063817260025,1.5030569158591884,-0.6461831910910238,0.341583398108608,0.2406793970747816,1.4721534930160287,0.056292756145351244,2.0306024554068203,0.6824415997195956,1.3477526017380697,-0.047899983742118506,0.16731357168128297,0.36894805441821044,0.27380360537843845,3.349872928155439,0.09408851322585908,6.2174114462791925,4.821445728410627,-0.9142824341518334,1.0992565461850807,0.9586375375473687,0.9251453545663756,2.3715653420644416,1.9279966589273698,0.6813391437050921,0.058994394641497826,4.881312282542567,-0.32748932244925544,0.4439861841533842,0.8911230078633505,2.0913259383608294,0.23559955422958764,-0.0353223738061324,1.196801578189403,-0.10333015720439177,3.6611161040157123,-0.1755709930700063,1.2499838762877984,0.1829155228279898,2.46933622136064,-0.05190286877991554,0.07989688003832704,1.906281071306695,3.710479998689109,-0.1685163760453489,-0.539845918328473,2.6860012844562973,-0.3374748106530734,0.43835972518770333,-0.43358054487365555,2.1041273110911773,0.5573563136899498,2.2119720922700195,-0.6454749574047045,1.3337446086691405,1.8468089597917536,5.423896596014874,4.285757431612584,3.989206292440863,0.9992794431074352,-0.059107302858284166,2.3980022333465802,-0.13761599372916072,1.5279747659195326,-0.5273369128100958,0.708205877439656,1.255205665559754,0.3741763868455191,3.8154477063619336,0.36565645184802265,4.298971360733598,0.6799500936464208,-0.726301940267398,0.6418524956601538,1.391579844363424,0.28398056343077505,0.14466557248211798,-0.15950697718263004,6.580648385534459,-0.04925391590588986,-0.7550298778974158,1.239778844282546,-0.4452992215917118,2.535063312065779,-0.6073893328631373,2.616281989345489,4.8936402624131174,1.0893481891291235,2.6276453333234495,-1.375505898018604,0.615144851736621,3.897091884030753,4.582552719079869,-0.45142602953348804,1.860311449733587,-0.49665274219913336,-0.16838022404545513,1.6897787366732813,0.12993399475727968,1.337001795712006,2.382081042229295,-0.23589967971856793,1.3069215033258965,5.286901901112201,0.6682265911546433,1.947105519168566,0.1579247784900619,1.1660691850985951,0.2971568843548219,1.8017453263940508,0.21299428364090403,1.291235543602961,2.1450942360029175,-0.026905637554640174,0.7123593035468684,-0.6118800851838465,-0.40184543392409305,-0.24413397060882253,2.08326235749606,1.171738682369165,-0.05573990935036959,0.05177988001009394,-0.22958881342946158,0.11059333824082627,3.2879854415129888,0.16499762675067506,0.868787448200691,0
-0.22987568144529757,-0.2085865205868064,-0.08977236147947311,-0.3137011384099812,-0.05236415964165911,-0.5537618004420013,-0.6731128796150534,-0.45795558241161344,-0.3460749133471911,-0.46294011828269666,-0.45768512387730803,-0.5944229566541788,-0.32196654495168525,-0.6999251338458387,0.45882996640128326,-0.5926262928630268,0.9196292289092269,-0.13202438336704217,-0.4574147768477973,-0.49716271830309416,0.24514454780122694,-0.36409912213061096,1.0550301066966008,-0.450380417845961,-0.17065190540500497,-0.05700619359193696,-0.41810082620558187,-0.41304819354011996,-0.7310048838495564,0.010741961905733158,-0.6556767463253287,-0.34835946726402267,-0.6891548665400384,-0.6828742657212745,-0.7868109051684368,-0.3326327511175615,1.0758905376288412,-0.3351255710862691,0.24964898313653416,-0.6165419602299009,-0.7167524685195843,-0.42089747301387537,-0.5366814298942477,-0.5843237404537094,-0.6856919789252639,-0.30255067755350007,-0.21314089194378916,-0.5644213457876215,-0.3827829354297081,-0.37562448801987597,-0.21378987868427451,-0.761367243639861,-0.2815798725061401,-0.2471793289929306,-0.3548541002845526,-0.14579409227823964,-0.9310160845320554,-0.2736126539984653,-0.35559178693030935,-0.2867394663203167,-0.37016111187871087,-0.16743307875489016,-0.37884367440324784,-0.660116817552238,-0.7722419324027983,0.1070683410192504,-0.4737942751367604,0.958531635211355,-0.6336800980668584,-0.4100847966519851,-0.5463774006467369,-0.3516708222284686,-0.6067165112549995,-0.5208349058318275,-0.27409819268151525,-0.4976486399508871,-0.10654395225044425,-0.48239334844541515,-0.7909613699316309,0.4844035672133496,-0.37511077979650864,-0.7230185714450893,-0.5600800442571582,0.5441891674359849,-0.44281748066049886,-0.6481302174882142,-0.5261964520858023,-0.7720014470822701,-0.3853605722852557,-1.0600782179356922,-0.14439767327381786,-0.23312024279780266,-0.37402043735785706,1.6672263532883738,-0.3331601918064029,1.2381438844953132,0.6861681206875497,-0.6532793279361528,-0.5025297777528313,-0.7362017252928525,-0.5887288358454645,-0.3650121641114005,-0.5891974434906772,0.08163265994992258,-0.1414418334317182,-0.9553155513428159,-0.590833202610678,0.6578975570791771,-0.5032891223268529,-0.010499288505510714,0.6956860019688823,-0.11329891052204194,-0.7156340851045796,-0.5122609708009986,-0.48052538949048906,-0.576699946307539,-0.47980051313342087,-0.7057068901111877,-0.4696249480161615,-0.7276268648252343,0.14314063607122832,-0.304353515055823,-0.408476362988641,-0.847398944768597,-0.30866805333254227,-0.17460206938672712,-0.6923181924791889,0.7569194431917188,-0.5578051437975954,1.1958960513344412,-0.12939828118092078,-0.001140246764717303,-0.2043214481265271,-0.3215963259780531,-0.4368220062562729,-0.19098816406324967,-0.057106893947785335,-0.07954855191136628,0.3371203911865873,-0.22237984333745073,-0.2263541769232323,0
-0.55294285222184,-0.15216892650127492,0.09764112792012757,4.990583572264375,-0.2545518478781981,0.11212064540102042,-0.15989964456157713,0.08652104618135466,0.43404745384439586,-0.47305692321825915,0.42890778468525387,0.6503603788215904,-0.19849083241533788,-0.09874263312094834,0.3232773650149347,0.7761797477691595,0.0717102500505572,1.7075251541242173,-0.518517111545616,0.6690949154861401,0.03675636390508831,-0.021998896768120783,-0.07193513045606907,0.9978210705469058,-0.17842858660197145,-0.30160927863698833,-0.3057420720728137,-0.09264940918517602,-0.41078904188931675,-0.09062546537550108,0.9013587046030666,-0.12444846871811158,0.6912785131570915,0.5418882581396325,0.6153199141265198,-0.17372510376851896,0.027149272155182584,-0.5055669640341712,1.4307029379160863,1.087752372975066,-0.24613549961673228,0.007618344614425269,-0.555678655925537,-0.46731644460400673,1.187339856406412,0.9961063652988743,-0.08865205731781287,2.372455343270477,0.23885691817354665,-0.2184154188711286,-0.15069901362362242,0.4526334094053854,-0.023841271183621907,-0.49640093911711136,-0.15118748884861252,-0.13781183511041678,-0.3628583849912523,-0.13262903457177525,-0.2086475995810827,0.11642046686461457,0.6143857462071347,0.08192957355524456,0.3934584394958928,1.9246662566096955,0.2935717654592162,2.130890108297448,0.030675069005782943,-0.8848271522371183,3.67259229055899,0.48734146083154894,-0.17867734163603677,0.2656916825268269,0.07548619719404824,-0.23747378447615908,-0.08039662935890994,-0.0567081908350572,-0.04777726510591529,-0.23276780809406708,0.5415404315190377,0.68052506538535,-0.27812311590845906,0.15421367444358317,0.6004659682531892,0.29710591548302434,0.25197531345063395,-0.22334599660697194,0.20649748925604025,-0.032646632987608074,-0.5467510668234973,-0.05772929623866578,0.8117346011496628,-0.06925071238489676,-0.5726112101739814,-0.2248094325150782,0.4564933231844674,-0.27909879805668986,0.007155611719026144,0.594607723171066,0.661373967403912,-0.06407133210396113,-0.00674312813600665,0.20711218720689087,-0.5213711011303293,-0.47626421866774993,-0.20366553498871817,0.017759815231524784,0.027266806155525666,-0.4309087594362632,2.2678287897440077,-0.48052442856948707,2.071236039024942,3.1015684683802713,2.7410584902335824,0.6447643964825389,0.28873626754717,1.0382934957823755,0.05660815129332421,0.2697616277921582,-0.46584471034449765,-0.1482716633303939,-0.6242328251684074,-0.019193765102127152,-0.39215256546860294,2.066188235692844,0.11511187117191683,0.2883718689238405,-0.3952638251525334,-0.17945792282675355,0.02629506662103472,0.4173647224689013,-0.36695819680623076,-0.18589967105426794,-0.05893323193018846,-0.07386478195766188,-0.20694706269203467,-0.20790836107442212,-0.2878500122535474,-0.15892467303751878,0.6578988767781841,0.32587914934427775,1.2077353265316133,0
0.2436326396713944,-0.12508327256061583,0.16508158812074147,0.0791173380675329,-0.1544300599533735,-0.7621053877916585,-0.7479564763936853,-0.21955479870565286,-0.3460749133471911,0.0028375809506011483,-0.432497825338599,-0.5621553926238996,-0.2706492428797512,-0.1313368650879604,-0.6083386954221519,-0.26480177086900974,-0.3183663631007089,-0.30412220381742155,-0.13509996131680363,-0.6207308105064583,-0.7623751091609072,-0.6320089371735249,-0.4330239921560061,-0.771529701882873,-0.17023316103286062,-0.3253304492176046,-0.34606219915395053,-0.3164828721348432,-0.4434531996812475,-0.6632387990397176,-0.6370891493264612,-0.273379733381464,-0.7100969658527636,-0.3723405052388105,-0.6031269577865289,-0.32300198461155893,1.0787956380872168,-0.3542206649020092,-0.027922285862921288,-0.34721047233999686,-0.5898208308495497,-0.842577584192227,0.09151062549176152,0.6968734654983415,-0.25496368093351307,-0.48351108516407687,-0.21001941245253009,-0.5149995271061228,-0.44796142597788685,-0.5399344813897502,-0.21378987868427451,0.12170992083800226,-0.3301292469463216,-0.3123246987091118,-0.17971755208674384,-0.15548360274966203,0.6389239742154733,-0.052477236119934684,-0.46550622703579103,-0.27867394664376155,-0.3266783646721782,-0.5669474432217187,-0.18680432944442749,-0.2675660222242306,-0.17596563937467244,-0.41744292384991566,-0.5164254873178203,-0.10988106056231788,-0.6965148119086753,-0.5453404592210105,-0.7331123806864077,-0.08931247457004376,-0.41108916536698803,-0.36734763176417373,0.5023360679295421,-0.2268840612089698,-0.3776362561662023,-0.2850462882619252,1.3830844777589513,-0.5262405494928136,-0.47094382863827194,-0.32760940986541903,-0.5252702317709961,-0.5926520667238917,-0.7131675480720583,-0.9218054269887773,-0.46154698667328686,-0.4075124948706912,-0.6606200114410788,-0.1260712681725541,-0.21110457614057251,-0.35986308272653456,-0.7133212552346525,-0.45520493410738044,-0.5458978967582812,-1.0091083430561183,-0.4974801439735342,-0.5448131960677617,-0.3312467322167796,-0.4864866139344797,-0.5348466349325929,-0.32071049973940896,-0.4499749512773316,-0.3624826184233563,-0.2131663582372063,-0.7818961790820423,-0.09016736282820188,-0.4243015029642755,-0.5106985285088604,-0.5785743352386064,-0.549041600572451,-0.2910267549196732,-0.16903013666580555,-0.5254464450720361,-0.4260643872223362,-0.44770990127176924,-0.18165709267297417,-0.3626379223375957,-0.09160118084978118,-0.2418532670960803,-0.181855598135892,0.2785982254130824,0.10572325889255753,-1.2295641358295273,0.6543138311889387,-0.3469230400358681,-0.7743360460313848,-0.362470198896347,-0.1023575305826853,-0.879601028029134,-0.27606469274330514,-0.20156914121553363,-0.2677506208788513,-0.6156328314975829,-0.49362781133085015,-0.20643703959518975,-0.2831028034604737,-0.3598905797069139,-0.4856170209326006,1.0646723374113711,-0.8867359094767928,0
