pp,p_beta,p,p_corrected
0.999999999979992,0.999949352094532,0.497698341509697,0.933983180531255
0.99999957286984,0.999612224413754,0.636110596816039,0.933983180531255
0.99999999998784,0.995770061617503,0.662827816505265,0.933983180531255
1.2782592463284E-14,9.03050273424778E-06,0.000848907767935127,0.119695995278853
0.999999999960608,0.999400982410982,0.825888150461639,0.959252962350566
0.99999999998806,0.970795993911252,0.939766455826424,0.963131144387364
1.0956517621558E-17,4.26900425964128E-07,0.0252579157125933,0.88145048932048
7.22974524518793E-13,0.000208481930088677,0.0785042263257383,0.88145048932048
0.193189446260038,0.00113028849023475,0.388289958080361,0.933983180531255
1.39818302961929E-07,0.724044637683735,0.207906014506068,0.88145048932048
0.99999997415308,0.999953879742129,0.522847265044261,0.933983180531255
0.999999999932207,0.999992745939804,0.554223072002939,0.933983180531255
0.99999999985497,0.996484174325979,0.434936285177759,0.933983180531255
9.78376716727378E-08,0.0195815082626372,0.207873191092664,0.88145048932048
0.999999999997735,0.988913351427171,0.661088963140447,0.933983180531255
0.999999999934533,0.999766400958034,0.927002129555367,0.963131144387364
7.78052270438439E-12,3.22176851506768E-06,0.103497693737288,0.88145048932048
0.999999999916698,0.999900094618893,0.749098714069045,0.933983180531255
0.977986859361054,0.999962095409659,0.354490292746984,0.933983180531255
0.999999999997612,0.999967797505676,0.544040337252913,0.933983180531255
8.79534795574495E-13,2.12094109838933E-05,0.146491976140033,0.88145048932048
4.03298551804612E-09,0.12572057591696,0.169837476905686,0.88145048932048
7.45585989005983E-05,0.999854547000752,0.239652722960014,0.88145048932048
0.999999999913514,0.999982832615977,0.949469709715202,0.963131144387364
0.999999890928093,0.998881715916439,0.389810576168573,0.933983180531255
0.999999932141487,0.999839155412708,0.449103554618466,0.933983180531255
0.486564131474317,0.992986394494081,0.342950300221977,0.933983180531255
0.999999550751464,0.999881999352842,0.737696529139504,0.933983180531255
8.75980750943458E-07,0.00784847320265737,0.250267073239731,0.88145048932048
1.81878041590698E-07,0.475206126524158,0.182696975958564,0.88145048932048
4.46192924646292E-14,3.85672807630288E-06,0.0611283607289793,0.88145048932048
0.000145798532792744,0.972535993673259,0.271937093807386,0.894315064311764
0.999999336068624,0.999800338928144,0.513742398952974,0.933983180531255
0.999999999999453,0.999960602297644,0.847170594599934,0.959252962350566
0.999999999917136,0.982454411804266,0.730965091409937,0.933983180531255
9.30543817319541E-08,0.999867422155818,0.206082467644883,0.88145048932048
0.999999999989904,0.999715900624223,0.876221091699119,0.959252962350566
0.999999840957997,0.297054636492204,0.540090351601955,0.933983180531255
0.999991868883463,0.995792724713764,0.373468251843866,0.933983180531255
0.82004026019972,0.000137990243683408,0.680786211524965,0.933983180531255
0.999999999973569,0.999995321516238,0.792915916295023,0.947467323708459
0.999999993625604,0.995719454077403,0.458848517966082,0.933983180531255
6.49203580068877E-09,0.237570017604854,0.15964575947412,0.88145048932048
0.999999836511232,0.114084728857829,0.655998877660131,0.933983180531255
3.46747152648948E-10,0.000684325039925424,0.214978031095392,0.88145048932048
5.9542705929407E-07,0.999354631233525,0.193820805469836,0.88145048932048
0.0952710377320741,0.999993553859739,0.479773978411987,0.933983180531255
6.59883791400238E-14,0.000256640390087793,0.0770082581205681,0.88145048932048
0.999744802665541,0.998907785441996,0.28972520647479,0.894315064311764
0.999999999997966,0.999838184627567,0.766758169539925,0.933983180531255
2.64153726622674E-11,0.999818173355084,0.123101628009472,0.88145048932048
0.999999999998346,0.999999684318111,0.6272251191176,0.933983180531255
0.999999993259535,0.999352580102261,0.745139157349155,0.933983180531255
0.999999999618856,0.999972709725039,0.877614412363283,0.959252962350566
0.999993308597677,0.999878091101166,0.588492886886415,0.933983180531255
0.999997773038994,0.999673174898554,0.39521829576441,0.933983180531255
0.999999975447956,0.516035049108304,0.705838047785648,0.933983180531255
1,0.999976817754243,0.972559873101819,0.979506729338261
0.999999999743094,0.999800655527079,0.745462189196708,0.933983180531255
0.999892164898484,0.999828018998305,0.35241507827483,0.933983180531255
0.999999999431204,0.987520575295132,0.481573836038662,0.933983180531255
9.68349355070777E-09,0.86623704592541,0.116412753239302,0.88145048932048
0.999999999999979,0.999975067095622,0.937041636430432,0.963131144387364
1.21606557425652E-08,0.999081282422663,0.17035931569419,0.88145048932048
0.999999999988644,0.999816565016275,0.730951761972762,0.933983180531255
4.62891106285441E-09,9.30401896727769E-06,0.0186433183585415,0.88145048932048
0.999999999973012,0.999999257621785,0.861314203331378,0.959252962350566
0.999999999968289,0.999992721515956,0.848974735180251,0.959252962350566
0.999999999953861,0.99991156197961,0.949232212277031,0.963131144387364
0.999999998811596,0.982127048540018,0.473594462499265,0.933983180531255
0.99999845430106,0.999140559149234,0.37958317893889,0.933983180531255
0.999999999988646,0.998877735661161,0.921409472504012,0.963131144387364
0.306615589848571,0.998177514332208,0.335655651475734,0.933983180531255
0.999999998315074,0.99997640638661,0.77891885111891,0.938697076989455
0.999999995067194,0.997398231885057,0.467246054504679,0.933983180531255
0.999999999912718,0.998580751004502,0.646217742878467,0.933983180531255
0.999999999685919,0.999995602360714,0.63323012912797,0.933983180531255
1.36193755442184E-09,0.345293957274371,0.107267761319978,0.88145048932048
0.999999999847354,0.999925482711192,0.898715264709244,0.963131144387364
0.999999999984425,0.99998166157295,0.501213317405886,0.933983180531255
0.999999999419923,0.99992867904893,0.640521832545284,0.933983180531255
0.999999999967528,0.999981453745368,0.873660416556846,0.959252962350566
0.999998868366162,0.999842841236348,0.409976423188585,0.933983180531255
0.999999808038702,0.73689909702747,0.768383325827132,0.933983180531255
3.19125144060445E-10,0.00198965151340407,0.169720229595303,0.88145048932048
1.2909512190784E-10,0.0014034550624983,0.158427145535794,0.88145048932048
0.999999576157126,0.0149254171911403,0.439998959163935,0.933983180531255
3.15985708652291E-05,0.996556696211367,0.237504344277927,0.88145048932048
6.09467832101058E-14,8.59734327218537E-07,0.0609466092784014,0.88145048932048
6.81512538321254E-15,1.41878414414136E-05,0.0538725655908269,0.88145048932048
4.72070728762755E-05,0.00167399973791388,0.298105021437255,0.894315064311764
0.999999999833222,0.999755391006799,0.860337811382836,0.959252962350566
1.52600460970168E-11,0.0209059678957043,0.169191484101984,0.88145048932048
0.353378351120209,1.62112189205685E-05,0.294910123293675,0.894315064311764
0.999999999998422,0.999999037117711,0.758157476775506,0.933983180531255
2.73789490724068E-09,0.0657426530959555,0.21322222888945,0.88145048932048
0.999999874535525,0.999694709994626,0.500618832479901,0.933983180531255
0.999999999977166,0.999975122581038,0.917250012408793,0.963131144387364
0.999999994851388,0.999947358992063,0.872588654633438,0.959252962350566
0.00336831881813902,0.998615502732842,0.281809726293071,0.894315064311764
0.999999999947857,0.999967900094036,0.939405856353514,0.963131144387364
0.999999691168943,0.999563127463727,0.644491638515593,0.933983180531255
0.999999999999034,0.961066455517946,0.740521067997697,0.933983180531255
0.999999999999459,0.999960640520783,0.739351917643304,0.933983180531255
0.999999996201049,0.998857167699516,0.600360447439784,0.933983180531255
2.00757695337702E-11,6.52181963834365E-06,0.160513770587304,0.88145048932048
0.999999999987767,0.999996411884819,0.692485875539501,0.933983180531255
7.49627268910915E-11,0.193184471495363,0.080845135464056,0.88145048932048
0.99999999395381,0.97420195290472,0.531137251884577,0.933983180531255
0.999999998665257,0.949737952538225,0.512905640160382,0.933983180531255
0.999999999993363,0.999963002414579,0.648554458007119,0.933983180531255
0.999999999957564,0.999323433500851,0.608167628080151,0.933983180531255
0.999999999999968,0.999999955017063,0.606035794021395,0.933983180531255
0.999999549712204,0.583160615931319,0.676517787833429,0.933983180531255
0.999999999998743,0.999820278724118,0.690515008916385,0.933983180531255
0.989523459756687,0.0181343793927967,0.450711175180574,0.933983180531255
7.4745642250376E-09,0.998425342803168,0.189997118140755,0.88145048932048
0.999999999999252,0.999980904441197,0.710578857769361,0.933983180531255
6.05773547580665E-16,0.000140329250651847,0.0340362785787349,0.88145048932048
0.999999999999751,0.996964612633518,0.926129497681339,0.963131144387364
0.9999998607464,0.999558145484708,0.999611162520449,0.999611162520449
0.000539824753688319,0.989630322043004,0.249477739013948,0.88145048932048
1.33066431467336E-11,0.449495435456755,0.212840212515249,0.88145048932048
3.09849818832799E-07,0.00182067267169082,0.221267793443108,0.88145048932048
0.999997006435928,0.999491128172931,0.373270587686715,0.933983180531255
0.999999999986752,0.999911849248967,0.694608720481515,0.933983180531255
6.8100114721088E-16,8.07877703677711E-08,0.0523540165022968,0.88145048932048
0.999999985785625,0.999559993845198,0.867289972722914,0.959252962350566
0.981106586971975,0.000811954178807208,0.538088525651606,0.933983180531255
1.71907462016619E-07,0.00763129211215129,0.242576993180308,0.88145048932048
0.999999999929857,0.999319596485283,0.527224679210782,0.933983180531255
0.999999946536012,0.999888135263697,0.358842976355607,0.933983180531255
0.999999558414508,0.999435758724207,0.628207820478847,0.933983180531255
0.999999989392801,0.405801752384037,0.856438825180978,0.959252962350566
7.05295971429215E-06,0.01917829121586,0.27748311903628,0.894315064311764
0.996588210839184,0.993982576766328,0.417815930155509,0.933983180531255
0.999999994379292,0.153411520798283,0.530586786926239,0.933983180531255
0.999998293498955,0.000169270541467928,0.721108790460306,0.933983180531255
8.19651613897296E-15,6.30747587258287E-07,0.0754548127183615,0.88145048932048
3.85623231134184E-06,5.10620842143641E-06,0.256308298313047,0.88145048932048
2.9902857734666E-16,8.3045018767466E-06,0.0974203568703224,0.88145048932048
